OBJECTID,Pole_id,Pole_i_type,Quantity,Note_
"75,492","3,016,231",1,3,
"75,493","3,016,232",1,4,
"75,494","3,016,233",1,4,
"75,495","3,016,234",1,4,
"75,496","3,016,235",1,2,
"75,497","3,016,236",4,2,
"75,498","3,016,237",1,2,
"75,499","3,016,238",1,3,
"75,500","3,016,239",1,2,
"75,501","3,016,242",1,4,
"75,502","3,016,243",1,4,
"75,503","3,016,244",1,10,
"75,504","3,016,245",1,4,
"75,505","3,016,246",1,3,
"75,506","3,016,247",1,4,
"75,507","3,016,248",1,4,
"75,508","3,016,249",1,5,
"75,509","3,016,250",1,4,
"75,510","3,016,252",1,4,
"75,511","3,016,254",1,1,
"75,512","3,016,255",1,9,
"75,513","3,016,256",1,4,
"75,514","3,016,257",1,4,
"75,515","3,016,258",1,3,
"75,516","3,016,259",1,5,
"75,517","3,016,260",1,6,
"75,518","3,016,261",1,6,
"75,519","3,016,262",1,3,
"75,520","3,016,263",1,5,
"75,521","3,016,264",1,4,
"75,522","3,016,265",1,4,
"75,523","3,016,266",1,4,
"75,524","3,016,267",1,4,
"75,525","3,016,268",1,2,
"75,526","3,016,269",1,3,
"75,527","3,016,270",1,2,
"75,528","3,016,271",1,2,
"75,529","3,016,272",1,4,
"75,530","3,016,273",1,4,
"75,531","3,016,274",1,3,
"75,532","3,016,275",1,4,
"75,533","3,016,276",1,3,
"75,534","3,016,277",1,3,
"75,535","3,016,278",1,6,
"75,536","3,016,279",1,3,
"75,537","3,016,280",1,4,
"75,538","3,016,281",1,2,
"75,539","3,016,282",1,4,
"75,540","3,016,283",1,8,
"75,541","3,016,284",1,4,
"75,542","3,016,285",1,4,
"75,543","3,016,286",1,6,
"75,544","3,016,287",1,4,
"75,545","3,016,288",1,3,
"75,546","3,016,290",1,2,
"75,547","3,016,292",1,4,
"75,548","3,016,293",1,4,
"75,549","3,016,294",1,4,
"75,550","3,016,295",1,1,
"75,551","3,016,296",1,1,
"75,552","3,016,297",1,4,
"75,553","3,016,299",1,4,
"75,554","3,016,299",3,5,
"75,555","3,016,300",1,5,
"75,556","3,016,300",3,4,
"75,557","3,016,301",1,1,
"75,558","3,016,301",2,1,
"75,559","3,016,301",4,3,
"75,560","3,016,302",1,2,
"75,561","3,016,303",1,2,
"75,562","3,016,304",3,2,
"75,563","3,016,305",1,2,
"75,564","3,016,306",1,4,
"75,565","3,016,307",1,2,
"75,566","3,016,309",1,4,
"75,567","3,016,311",1,2,
"75,568","3,016,313",1,2,
"75,569","3,016,314",1,6,
"75,570","3,016,315",1,2,
"75,571","3,016,316",1,2,
"75,572","3,016,317",1,1,
"75,573","3,016,318",1,1,
"75,574","3,016,320",1,1,
"75,575","3,016,321",1,2,
"75,576","3,016,322",1,4,
"75,577","3,016,323",1,5,
"75,578","3,016,325",1,2,
"75,579","3,016,328",1,1,
"75,580","3,016,330",1,6,
"75,581","3,016,330",2,1,
"75,582","3,016,331",1,3,
"75,583","3,016,331",2,1,
"75,584","3,016,332",2,2,
"75,585","3,016,333",1,2,
"75,586","3,016,333",2,2,
"75,587","3,016,334",1,4,
"75,588","3,016,334",2,2,
"75,589","3,016,335",1,5,
"75,590","3,016,336",1,4,
"75,591","3,016,337",1,7,
"75,592","3,016,338",1,5,
"75,593","3,016,339",1,4,
"75,594","3,016,340",1,4,
"75,595","3,016,341",1,4,
"75,596","3,016,342",1,4,
"75,597","3,016,343",1,4,
"75,598","3,016,344",1,4,
"75,599","3,016,345",1,4,
"75,600","3,016,347",1,4,
"75,601","3,016,347",3,2,
"75,602","3,016,348",1,2,
"75,603","3,016,349",1,2,
"75,604","3,016,350",1,2,
"75,605","3,016,351",1,2,
"75,606","3,016,352",1,2,
"75,607","3,016,353",1,2,
"75,608","3,016,354",1,3,
"75,609","3,016,355",1,1,
"75,610","3,016,356",1,2,
"75,611","3,016,357",1,4,
"75,612","3,016,358",1,2,
"75,613","3,016,359",1,2,
"75,614","3,016,360",1,4,
"75,615","3,016,361",1,4,
"75,616","3,016,362",1,4,
"75,617","3,016,363",1,8,
"75,618","3,016,364",1,4,
"75,619","3,016,365",1,2,
"75,620","3,016,366",1,2,
"75,621","3,016,367",1,6,
"75,622","3,016,368",1,2,
"75,623","3,016,369",1,3,
"75,624","3,016,370",1,4,
"75,625","3,016,371",1,4,
"75,626","3,016,372",1,8,
"75,627","3,016,373",1,4,
"75,628","3,016,374",1,4,
"75,629","3,016,375",1,4,
"75,630","3,016,376",1,4,
"75,631","3,016,377",1,4,
"75,632","3,016,378",1,4,
"75,633","3,016,379",1,7,
"75,634","3,016,380",1,4,
"75,635","3,016,381",1,4,
"75,636","3,016,382",1,2,
"75,637","3,016,383",1,3,
"75,638","3,016,384",1,4,
"75,639","3,016,385",1,4,
"75,640","3,016,386",1,4,
"75,641","3,016,387",1,2,
"75,642","3,016,388",1,5,
"75,643","3,016,389",1,4,
"75,644","3,016,390",4,4,
"75,645","3,016,391",3,2,
"75,646","3,016,392",1,2,
"75,647","3,016,393",1,3,
"75,648","3,016,394",1,4,
"75,649","3,016,395",1,2,
"75,650","3,016,399",1,2,
"75,651","3,016,433",1,1,
"75,652","3,016,433",3,1,
"75,653","3,016,430",1,6,
"75,654","3,016,431",1,2,
"75,655","3,016,432",1,2,
"75,656","3,016,401",1,4,
"75,657","3,016,402",1,3,
"75,658","3,016,403",1,4,
"75,659","3,016,404",1,2,
"75,660","3,016,404",3,1,
"75,661","3,016,405",1,4,
"75,662","3,016,406",1,2,
"75,663","3,016,407",1,1,
"75,664","3,016,408",1,4,
"75,665","3,016,409",1,4,
"75,666","3,016,410",1,6,
"75,667","3,016,411",1,8,
"75,668","3,016,412",1,2,
"75,669","3,016,413",1,5,
"75,670","3,016,414",1,10,
"75,671","3,016,415",1,3,
"75,672","3,016,416",1,2,
"75,673","3,016,417",1,1,
"75,674","3,016,418",1,2,
"75,675","3,016,419",1,2,
"75,676","3,016,420",1,3,
"75,677","3,016,422",1,5,
"75,678","3,016,423",1,4,
"75,679","3,016,424",1,5,
"75,680","3,016,425",1,4,
"75,681","3,016,426",1,4,
"75,682","3,016,427",1,4,
"75,683","3,016,428",1,4,
"75,684","3,016,429",1,4,
"75,685","3,016,435",1,4,
"75,686","3,016,436",1,4,
"75,687","3,016,437",1,5,
"75,688","3,016,438",1,2,
"75,689","3,016,439",1,4,
"75,690","3,016,440",1,4,
"75,691","3,016,441",1,5,
"75,692","3,016,442",1,4,
"75,693","3,016,443",1,4,
"75,694","3,016,444",1,4,
"75,695","3,016,445",1,8,
"75,696","3,016,446",1,4,
"75,697","3,016,447",1,2,
"75,698","3,016,448",1,2,
"75,699","3,016,449",1,3,
"75,700","3,016,450",1,4,
"75,701","3,016,451",1,4,
"75,702","3,016,452",1,4,
"75,703","3,016,453",1,1,
"75,704","3,016,454",1,6,
"75,705","3,016,455",1,8,
"75,706","3,016,456",1,4,
"75,707","3,016,457",1,4,
"75,708","3,016,459",1,1,
"75,709","3,016,460",1,1,
"75,710","3,016,461",1,1,
"75,711","3,016,462",1,1,
"75,712","3,016,463",1,1,
"75,713","3,016,464",1,1,
"75,714","3,016,466",1,2,
"75,715","3,016,467",1,2,
"75,716","3,016,468",1,3,
"75,717","3,016,468",3,1,
"75,718","3,016,469",1,1,
"75,719","3,016,471",1,3,
"75,720","3,016,472",1,2,
"75,721","3,016,472",2,2,
"75,722","3,016,473",1,2,
"75,723","3,016,473",2,2,
"75,724","3,016,474",1,2,
"75,725","3,016,475",1,2,
"75,726","3,016,476",1,1,
"75,727","3,016,477",1,4,
"75,728","3,016,480",1,2,
"75,729","3,016,485",1,1,
"75,730","3,016,486",1,1,
"75,731","3,016,487",1,7,
"75,732","3,016,488",1,4,
"75,733","3,016,489",1,4,
"75,734","3,016,490",1,4,
"75,735","3,016,491",1,4,
"75,736","3,016,492",1,4,
"75,737","3,016,493",1,4,
"75,738","3,016,494",1,4,
"75,739","3,016,495",1,4,
"75,740","3,016,496",1,2,
"75,741","3,016,497",1,2,
"75,742","3,016,498",1,2,
"75,743","3,016,499",2,6,
"75,744","3,016,500",2,1,
"75,745","3,016,502",1,3,
"75,746","3,016,503",1,3,
"75,747","3,016,504",1,3,
"75,748","3,016,504",4,3,
"75,749","3,016,505",1,2,
"75,750","3,016,506",1,1,
"75,751","3,016,507",1,5,
"75,752","3,016,508",1,4,
"75,753","3,016,509",1,4,
"75,754","3,016,510",1,4,
"75,755","3,016,511",1,5,
"75,756","3,016,512",1,1,
"75,757","3,016,513",1,2,
"75,758","3,016,514",4,2,
"75,759","3,016,515",2,1,
"75,760","3,016,515",4,1,
"75,761","3,016,516",1,4,
"75,762","3,016,519",1,1,
"75,763","3,016,524",1,2,
"75,764","3,016,525",2,3,
"75,765","3,016,526",2,1,
"75,766","3,016,527",1,2,
"75,767","3,016,528",1,4,
"75,768","3,016,529",1,5,
"75,769","3,016,530",1,3,
"75,770","3,016,531",1,5,
"75,771","3,016,533",1,2,
"75,772","3,016,534",1,1,
"75,773","3,016,536",1,1,
"75,774","3,016,535",1,1,
"75,775","3,016,535",3,2,
"75,776","3,016,537",1,1,
"75,777","3,016,537",3,1,
"75,778","3,016,541",1,2,
"75,779","3,016,542",1,3,
"75,780","3,016,543",1,11,
"75,781","3,016,547",1,6,
"75,782","3,016,549",1,2,
"75,783","3,016,550",1,4,
"75,784","3,016,551",1,4,
"75,785","3,016,552",1,3,
"75,786","3,016,553",1,4,
"75,787","3,016,554",1,4,
"75,788","3,016,556",1,2,
"75,789","3,016,556",3,2,
"75,790","3,016,555",1,4,
"75,791","3,016,560",1,8,
"75,792","3,016,562",1,4,
"75,793","3,016,563",1,6,
"75,794","3,016,565",1,5,
"75,795","3,016,567",1,3,
"75,796","3,016,568",1,4,
"75,797","3,016,569",1,1,
"75,798","3,016,569",3,2,
"75,799","3,016,571",1,4,
"75,800","3,016,572",1,3,
"75,801","3,016,573",1,2,
"75,802","3,016,574",1,4,
"75,803","3,016,575",1,4,
"75,804","3,016,576",1,2,
"75,805","3,016,577",1,2,
"75,806","3,016,578",1,2,
"75,807","3,016,579",1,4,
"75,808","3,016,580",1,4,
"75,809","3,016,581",1,2,
"75,810","3,016,582",1,5,
"75,811","3,016,583",1,3,
"75,812","3,016,583",3,1,
"75,813","3,016,584",1,4,
"75,814","3,016,584",3,1,
"75,815","3,016,585",1,2,
"75,816","3,016,585",3,1,
"75,817","3,016,586",1,2,
"75,818","3,016,587",3,2,
"75,819","3,016,588",1,4,
"75,820","3,016,589",2,2,
"75,821","3,016,589",3,2,
"75,822","3,016,590",3,4,
"75,823","3,016,591",2,1,
"75,824","3,016,591",3,3,
"75,825","3,016,592",2,2,
"75,826","3,016,592",3,4,
"75,827","3,016,593",1,1,
"75,828","3,016,594",1,2,
"75,829","3,016,595",1,3,
"75,830","3,016,596",1,3,
"75,831","3,016,597",1,3,
"75,832","3,016,598",1,5,
"75,833","3,016,599",1,5,
"75,834","3,016,600",1,7,
"75,835","3,016,601",1,6,
"75,836","3,016,602",1,7,
"75,837","3,016,603",1,5,
"75,838","3,016,604",1,2,
"75,839","3,016,605",1,2,
"75,840","3,016,606",1,2,
"75,841","3,016,607",1,7,
"75,842","3,016,608",1,7,
"75,843","3,016,609",1,5,
"75,844","3,016,610",1,6,
"75,845","3,016,611",1,3,
"75,846","3,016,612",1,7,
"75,847","3,016,613",1,3,
"75,848","3,016,614",1,1,
"75,849","3,016,615",1,4,
"75,850","3,016,616",1,7,
"75,851","3,016,618",1,4,
"75,852","3,016,619",1,4,
"75,853","3,016,620",1,5,
"75,854","3,016,621",1,4,
"75,855","3,016,622",1,2,
"75,856","3,016,623",1,4,
"75,857","3,016,624",1,2,
"75,858","3,016,625",1,3,
"75,859","3,016,626",1,4,
"75,860","3,016,627",1,2,
"75,861","3,016,628",1,1,
"75,862","3,016,631",1,2,
"75,863","3,016,632",1,4,
"75,864","3,016,633",1,4,
"75,865","3,016,633",3,1,
"75,866","3,016,635",1,5,
"75,867","3,016,636",1,6,
"75,868","3,016,637",1,1,
"75,869","3,016,638",1,9,
"75,870","3,016,639",1,6,
"75,871","3,016,640",1,1,
"75,872","3,016,642",1,5,
"75,873","3,016,643",1,5,
"75,874","3,016,644",1,5,
"75,875","3,016,645",1,3,
"75,876","3,016,646",1,2,
"75,877","3,016,647",1,2,
"75,878","3,016,649",1,7,
"75,879","3,016,650",1,8,
"75,880","3,016,651",1,6,
"75,881","3,016,653",1,7,
"75,882","3,016,654",1,9,
"75,883","3,016,655",1,4,
"75,884","3,016,656",1,4,
"75,885","3,016,657",1,3,
"75,886","3,016,658",1,4,
"75,887","3,016,659",1,8,
"75,888","3,016,660",1,6,
"75,889","3,016,661",1,9,
"75,890","3,016,662",1,5,
"75,891","3,016,663",1,7,
"75,892","3,016,664",1,7,
"75,893","3,016,665",1,5,
"75,894","3,016,666",1,6,
"75,895","3,016,667",1,7,
"75,896","3,016,669",1,2,
"75,897","3,016,670",1,2,
"75,898","3,016,673",1,1,
"75,899","3,016,674",1,3,
"75,900","3,016,675",1,3,
"75,901","3,016,677",1,3,
"75,902","3,016,678",1,2,
"75,903","3,016,679",1,1,
"75,904","3,016,681",1,3,
"75,905","3,016,682",2,2,
"75,906","3,016,686",1,7,
"75,907","3,016,687",1,14,
"75,908","3,016,688",1,12,
"75,909","3,016,689",1,8,
"75,910","3,016,690",1,6,
"75,911","3,016,691",1,2,
"75,912","3,016,692",1,2,
"75,913","3,016,693",1,1,
"75,914","3,016,694",1,7,
"75,915","3,016,695",1,10,
"75,916","3,016,696",1,6,
"75,917","3,016,697",1,8,
"75,918","3,016,698",1,2,
"75,919","3,016,699",1,1,
"75,920","3,016,700",1,2,
"75,921","3,016,701",1,2,
"75,922","3,016,702",1,4,
"75,923","3,016,703",1,5,
"75,924","3,016,704",1,1,
"75,925","3,016,704",2,2,
"75,926","3,016,705",1,3,
"75,927","3,016,705",2,1,
"75,928","3,016,706",1,2,
"75,929","3,016,707",1,2,
"75,930","3,016,708",1,4,
"75,931","3,016,709",1,6,
"75,932","3,016,710",1,6,
"75,933","3,016,713",1,2,
"75,934","3,016,711",1,2,
"75,935","3,016,714",1,4,
"75,936","3,016,715",1,4,
"75,937","3,016,716",1,7,
"75,938","3,016,717",1,5,
"75,939","3,016,720",1,2,
"75,940","3,016,721",1,2,
"75,941","3,016,722",1,3,
"75,942","3,016,722",2,1,
"75,943","3,016,725",1,4,
"75,944","3,016,724",1,4,
"75,945","3,016,855",1,6,
"75,946","3,016,856",1,3,
"75,947","3,016,857",1,2,
"75,948","3,016,857",3,1,
"75,949","3,016,858",1,2,
"75,950","3,016,859",1,6,
"75,951","3,016,860",1,2,
"75,952","3,016,861",1,6,
"75,953","3,016,863",1,2,
"75,954","3,016,864",1,5,
"75,955","3,016,865",1,4,
"75,956","3,016,866",1,3,
"75,957","3,016,867",1,4,
"75,958","3,016,868",1,2,
"75,959","3,016,869",1,2,
"75,960","3,016,870",1,2,
"75,961","3,016,871",1,2,
"75,962","3,016,872",1,4,
"75,963","3,016,873",1,4,
"75,964","3,016,874",1,5,
"75,965","3,016,875",1,5,
"75,966","3,016,876",1,6,
"75,967","3,016,877",1,2,
"75,968","3,016,878",1,2,
"75,969","3,016,879",1,6,
"75,970","3,016,880",1,9,
"75,971","3,016,881",3,1,
"75,972","3,016,883",1,5,
"75,973","3,016,884",1,6,
"75,974","3,016,885",1,6,
"75,975","3,016,886",1,7,
"75,976","3,016,888",1,2,
"75,977","3,016,889",1,2,
"75,978","3,016,890",1,4,
"75,979","3,016,891",1,5,
"75,980","3,016,892",1,4,
"75,981","3,016,893",1,4,
"75,982","3,016,894",1,4,
"75,983","3,016,895",1,4,
"75,984","3,016,896",1,4,
"75,985","3,016,897",1,7,
"75,986","3,016,898",1,5,
"75,987","3,016,899",1,5,
"75,988","3,016,900",1,3,
"75,989","3,016,901",1,2,
"75,990","3,016,902",1,2,
"75,991","3,016,903",1,1,
"75,992","3,016,904",1,1,
"75,993","3,016,905",1,2,
"75,994","3,016,906",1,5,
"75,995","3,016,907",1,3,
"75,996","3,016,908",1,4,
"75,997","3,016,909",1,2,
"75,998","3,016,910",1,2,
"75,999","3,016,911",1,2,
"76,000","3,016,912",1,2,
"76,001","3,016,913",1,2,
"76,002","3,016,914",1,5,
"76,003","3,016,915",1,3,
"76,004","3,016,916",1,2,
"76,005","3,016,918",1,2,
"76,006","3,016,917",1,2,
"76,007","3,016,920",1,3,
"76,008","3,016,921",1,2,
"76,009","3,016,922",1,6,
"76,010","3,016,923",1,6,
"76,011","3,016,924",1,5,
"76,012","3,016,926",1,2,
"76,013","3,016,927",1,3,
"76,014","3,016,928",1,2,
"76,015","3,016,929",1,3,
"76,016","3,016,930",1,1,
"76,017","3,016,930",2,6,
"76,018","3,016,931",1,4,
"76,019","3,016,932",1,5,
"76,020","3,016,933",2,3,
"76,021","3,016,934",1,2,
"76,022","3,016,940",1,3,
"76,023","3,016,941",1,5,
"76,024","3,016,942",1,6,
"76,025","3,016,944",1,16,
"76,026","3,016,945",1,11,
"76,027","3,016,946",1,9,
"76,028","3,016,949",1,2,
"76,029","3,016,950",1,3,
"76,030","3,016,951",1,12,
"76,031","3,016,953",1,12,
"76,032","3,016,952",3,3,
"76,033","3,016,954",1,19,
"76,034","3,016,955",1,4,
"76,035","3,016,956",1,11,
"76,036","3,016,957",1,10,
"76,037","3,016,958",1,5,
"76,038","3,016,959",1,5,
"76,039","3,016,960",1,1,
"76,040","3,016,961",1,2,
"76,041","3,016,962",1,5,
"76,042","3,016,963",1,1,
"76,043","3,016,964",1,2,
"76,044","3,016,967",1,9,
"76,045","3,016,968",1,4,
"76,046","3,016,969",1,4,
"76,047","3,016,970",1,5,
"76,048","3,016,971",1,5,
"76,049","3,016,972",1,7,
"76,050","3,016,973",1,2,
"76,051","3,016,974",1,3,
"76,052","3,016,975",1,6,
"76,053","3,016,976",1,2,
"76,054","3,016,977",1,6,
"76,055","3,016,978",1,5,
"76,056","3,016,979",1,5,
"76,057","3,016,980",1,5,
"76,058","3,016,981",1,5,
"76,059","3,016,982",1,8,
"76,060","3,016,983",1,8,
"76,061","3,016,984",1,6,
"76,062","3,016,985",1,5,
"76,063","3,016,986",1,8,
"76,064","3,016,987",1,3,
"76,065","3,016,988",1,4,
"76,066","3,016,989",1,4,
"76,067","3,016,990",1,4,
"76,068","3,016,991",1,3,
"76,069","3,016,992",1,6,
"76,070","3,016,993",1,4,
"76,071","3,016,994",1,6,
"76,072","3,016,995",1,5,
"76,073","3,016,996",1,5,
"76,074","3,016,997",1,10,
"76,075","3,016,998",1,5,
"76,076","3,016,999",1,4,
"76,077","3,017,000",1,5,
"76,078","3,017,001",1,5,
"76,079","3,017,002",1,4,
"76,080","3,017,003",1,4,
"76,081","3,017,005",1,4,
"76,082","3,017,006",1,6,
"76,083","3,017,007",1,3,
"76,084","3,017,008",1,2,
"76,085","3,017,009",1,2,
"76,086","3,017,010",1,2,
"76,087","3,017,011",1,3,
"76,088","3,017,012",1,4,
"76,089","3,017,013",1,2,
"76,090","3,017,014",1,5,
"76,091","3,017,015",1,4,
"76,092","3,017,016",1,4,
"76,093","3,017,017",1,2,
"76,094","3,017,018",1,3,
"76,095","3,017,019",1,6,
"76,096","3,017,020",1,5,
"76,097","3,017,021",1,6,
"76,098","3,017,022",1,2,
"76,099","3,017,023",1,2,
"76,100","3,017,024",1,4,
"76,101","3,017,025",1,2,
"76,102","3,017,026",1,6,
"76,103","3,017,027",1,6,
"76,104","3,017,028",1,6,
"76,105","3,017,029",1,4,
"76,106","3,017,030",1,6,
"76,107","3,017,031",1,6,
"76,108","3,017,032",1,5,
"76,109","3,017,033",1,6,
"76,110","3,017,034",1,7,
"76,111","3,017,035",1,6,
"76,112","3,017,037",1,1,
"76,113","3,017,036",1,2,
"76,114","3,017,039",1,6,
"76,115","3,017,040",1,5,
"76,116","3,017,041",1,4,
"76,117","3,017,042",1,5,
"76,118","3,017,043",1,2,
"76,119","3,017,044",1,2,
"76,120","3,017,045",1,4,
"76,121","3,017,046",1,3,
"76,122","3,017,047",1,1,
"76,123","3,017,048",1,2,
"76,124","3,017,049",1,3,
"76,125","3,017,050",1,2,
"76,126","3,017,051",1,3,
"76,127","3,017,052",1,4,
"76,128","3,017,053",1,4,
"76,129","3,017,054",1,5,
"76,130","3,017,055",1,2,
"76,131","3,017,056",1,5,
"76,132","3,017,057",1,6,
"76,133","3,017,058",1,2,
"76,134","3,017,059",1,5,
"76,135","3,017,060",1,6,
"76,136","3,017,061",1,6,
"76,137","3,017,062",1,6,
"76,138","3,017,063",1,2,
"76,139","3,017,064",1,2,
"76,140","3,017,065",1,6,
"76,141","3,017,066",1,4,
"76,142","3,017,067",1,4,
"76,143","3,017,068",1,6,
"76,144","3,017,069",1,5,
"76,145","3,017,071",1,3,
"76,146","3,017,073",1,1,
"76,147","3,017,074",1,1,
"76,148","3,017,072",1,5,
"76,149","3,017,075",1,2,
"76,150","3,017,076",1,3,
"76,151","3,017,077",1,3,
"76,152","3,017,078",1,3,
"76,153","3,017,079",1,4,
"76,154","3,017,080",1,4,
"76,155","3,017,081",1,3,
"76,156","3,017,082",1,4,
"76,157","3,017,083",1,5,
"76,158","3,017,084",1,3,
"76,159","3,017,085",1,3,
"76,160","3,017,086",1,2,
"76,161","3,017,087",1,4,
"76,162","3,017,088",1,1,
"76,163","3,017,089",1,3,
"76,164","3,017,090",1,2,
"76,165","3,017,091",1,5,
"76,166","3,017,092",1,4,
"76,167","3,017,093",1,4,
"76,168","3,017,096",1,4,
"76,169","3,017,097",1,4,
"76,170","3,017,098",1,4,
"76,171","3,017,099",1,4,
"76,172","3,017,100",1,4,
"76,173","3,017,101",1,4,
"76,174","3,017,102",1,4,
"76,175","3,017,103",1,4,
"76,176","3,017,108",1,4,
"76,177","3,017,109",1,4,
"76,178","3,017,110",1,4,
"76,179","3,017,113",1,4,
"76,180","3,017,114",1,4,
"76,181","3,017,117",1,4,
"76,182","3,017,118",1,4,
"76,183","3,017,119",1,4,
"76,184","3,017,122",1,4,
"76,185","3,017,125",1,5,
"76,186","3,017,126",2,1,
"76,187","3,017,126",4,2,
"76,188","3,017,127",1,1,
"76,189","3,017,128",1,3,
"76,190","3,017,129",1,2,
"76,191","3,017,130",1,2,
"76,192","3,017,131",1,8,
"76,193","3,017,132",1,9,
"76,194","3,017,133",1,5,
"76,195","3,017,134",1,5,
"76,196","3,017,135",1,6,
"76,197","3,017,136",1,5,
"76,198","3,017,137",1,5,
"76,199","3,017,138",1,7,
"76,200","3,017,139",1,5,
"76,201","3,017,140",1,5,
"76,202","3,017,142",1,4,
"76,203","3,017,143",1,5,
"76,204","3,017,144",1,7,
"76,205","3,017,145",1,1,
"76,206","3,017,146",1,2,
"76,207","3,017,147",1,2,
"76,208","3,017,148",1,2,
"76,209","3,017,149",1,2,
"76,210","3,017,150",1,6,
"76,211","3,017,151",1,6,
"76,212","3,017,152",1,5,
"76,213","3,017,153",1,4,
"76,214","3,017,154",1,6,
"76,215","3,017,155",1,5,
"76,216","3,017,156",1,4,
"76,217","3,017,157",1,5,
"76,218","3,017,158",1,2,
"76,219","3,017,159",1,4,
"76,220","3,017,160",1,2,
"76,221","3,017,161",1,3,
"76,222","3,017,162",1,2,
"76,223","3,017,164",1,2,
"76,224","3,017,165",1,5,
"76,225","3,017,163",1,6,
"76,226","3,017,166",1,5,
"76,227","3,017,167",1,5,
"76,228","3,017,168",1,8,
"76,229","3,017,169",1,5,
"76,230","3,017,170",1,4,
"76,231","3,017,171",1,3,
"76,232","3,017,172",1,5,
"76,233","3,017,173",1,6,
"76,234","3,017,174",1,5,
"76,235","3,017,175",1,6,
"76,236","3,017,176",1,6,
"76,237","3,017,177",1,4,
"76,238","3,017,178",1,4,
"76,239","3,017,179",1,6,
"76,240","3,017,180",1,6,
"76,241","3,017,181",1,5,
"76,242","3,017,182",1,5,
"76,243","3,017,183",1,4,
"76,244","3,017,184",1,4,
"76,245","3,017,185",1,4,
"76,246","3,017,186",1,4,
"76,247","3,017,187",1,4,
"76,248","3,017,188",1,4,
"76,249","3,017,189",1,4,
"76,250","3,017,190",1,4,
"76,251","3,017,191",1,3,
"76,252","3,017,192",1,3,
"76,253","3,017,195",1,4,
"76,254","3,017,197",1,3,
"76,255","3,017,199",1,6,
"76,256","3,017,200",1,4,
"76,257","3,017,201",1,7,
"76,258","3,017,202",1,4,
"76,259","3,017,203",1,4,
"76,260","3,017,204",1,7,
"76,261","3,017,205",1,3,
"76,262","3,017,206",1,2,
"76,263","3,017,207",1,2,
"76,264","3,017,208",1,2,
"76,265","3,017,209",1,2,
"76,266","3,017,210",1,4,
"76,267","3,017,211",1,4,
"76,268","3,017,212",1,4,
"76,269","3,017,213",1,4,
"76,270","3,017,214",1,4,
"76,271","3,017,215",1,7,
"76,272","3,017,216",1,2,
"76,273","3,017,217",1,3,
"76,274","3,017,218",1,1,
"76,275","3,017,218",3,1,
"76,276","3,017,219",1,1,
"76,277","3,017,219",3,1,
"76,278","3,017,221",1,2,
"76,279","3,017,222",1,2,
"76,280","3,017,223",1,2,
"76,281","3,017,224",1,2,
"76,282","3,017,225",1,2,
"76,283","3,017,226",1,3,
"76,284","3,017,227",1,5,
"76,285","3,017,228",1,5,
"76,286","3,017,229",1,4,
"76,287","3,017,230",1,3,
"76,288","3,017,231",1,3,
"76,289","3,017,232",1,1,
"76,290","3,017,233",1,1,
"76,291","3,017,235",1,3,
"76,292","3,017,236",1,1,
"76,293","3,017,237",1,2,
"76,294","3,017,238",1,2,
"76,295","3,017,239",1,2,
"76,296","3,017,240",1,2,
"76,297","3,017,241",1,2,
"76,298","3,017,242",1,4,
"76,299","3,017,243",1,3,
"76,300","3,017,245",1,1,
"76,301","3,017,246",1,2,
"76,302","3,017,248",1,2,
"76,303","3,017,249",1,3,
"76,304","3,017,250",1,4,
"76,305","3,017,251",1,2,
"76,306","3,017,253",1,2,
"76,307","3,017,253",3,1,
"76,308","3,017,254",1,2,
"76,309","3,017,255",1,1,
"76,310","3,017,255",2,3,
"76,311","3,017,256",1,4,
"76,312","3,017,256",3,1,
"76,313","3,017,257",1,1,
"76,314","3,017,259",2,2,
"76,315","3,017,260",1,2,
"76,316","3,017,261",1,2,
"76,317","3,017,262",1,2,
"76,318","3,017,263",1,2,
"76,319","3,017,264",1,4,
"76,320","3,017,265",1,4,
"76,321","3,017,266",1,7,
"76,322","3,017,269",1,5,
"76,323","3,017,268",1,16,
"76,324","3,017,270",1,5,
"76,325","3,017,271",1,5,
"76,326","3,017,272",1,5,
"76,327","3,017,273",1,4,
"76,328","3,017,274",1,4,
"76,329","3,017,275",1,4,
"76,330","3,017,276",1,4,
"76,331","3,017,277",1,4,
"76,332","3,017,278",1,6,
"76,333","3,017,279",1,2,
"76,334","3,017,280",1,2,
"76,335","3,017,281",1,4,
"76,336","3,017,282",1,4,
"76,337","3,017,283",1,4,
"76,338","3,017,284",1,4,
"76,339","3,017,285",1,2,
"76,340","3,017,286",1,8,
"76,341","3,017,287",1,4,
"76,342","3,017,288",1,4,
"76,343","3,017,289",1,4,
"76,344","3,017,290",1,2,
"76,345","3,017,294",1,3,
"76,346","3,017,291",1,2,
"76,347","3,017,293",1,4,
"76,348","3,017,292",1,2,
"76,349","3,017,295",1,4,
"76,350","3,017,296",1,7,
"76,351","3,017,297",1,5,
"76,352","3,017,298",1,5,
"76,353","3,017,299",3,5,
"76,354","3,017,300",1,4,
"76,355","3,017,302",1,3,
"76,356","3,017,303",1,2,
"76,357","3,017,304",1,1,
"76,358","3,017,305",1,3,
"76,359","3,017,306",1,2,
"76,360","3,017,307",1,4,
"76,361","3,017,308",1,4,
"76,362","3,017,309",1,4,
"76,363","3,017,310",1,3,
"76,364","3,017,311",1,4,
