OBJECTID,Pole_id,Pole_i_type,Quantity,Note_
83406,3026521,1,4,
83407,3026522,1,4,
83408,3026523,1,4,
83409,3026524,1,4,
83410,3026525,1,4,
83411,3026526,1,4,
83412,3026527,1,4,
83413,3026528,1,4,
83414,3026529,1,4,
83415,3026530,1,4,
83416,3026531,1,2,
83417,3026531,3,1,
83418,3026532,1,2,
83419,3026533,1,2,
83420,3026534,1,2,
83421,3026535,1,2,
83422,3026536,1,2,
83423,3026537,1,3,
83424,3026538,1,2,
83425,3026539,1,2,
83426,3026540,1,3,
83427,3026541,1,2,
83428,3026542,1,2,
83429,3026543,1,4,
83430,3026544,1,4,
83431,3026545,1,4,
83432,3026546,1,4,
83433,3026547,1,4,
83434,3026548,1,5,
83435,3026549,1,4,
83436,3026550,1,4,
83437,3026551,1,4,
83438,3026552,1,7,
83439,3026554,1,4,
83440,3026555,1,6,
83441,3026556,1,9,
83442,3026557,1,5,
83443,3026558,1,4,
83444,3026559,1,5,
83445,3026560,1,5,
83446,3026561,1,4,
83447,3026562,1,5,
83448,3026563,1,5,
83449,3026564,1,3,
83450,3026565,1,3,
83451,3026566,1,4,
83452,3026567,1,3,
83453,3026568,1,4,
83454,3026569,1,2,
83455,3026569,3,1,
83456,3026570,1,4,
83457,3026571,1,3,
83458,3026572,1,4,
83459,3026573,1,3,
83460,3026574,1,3,
83461,3026575,1,4,
83462,3026576,1,5,
83463,3026577,1,5,
83464,3026578,1,4,
83465,3026579,1,7,
83466,3026580,1,3,
83467,3026581,1,3,
83468,3026582,1,5,
83469,3026583,1,5,
83470,3026584,1,5,
83471,3026585,1,5,
83472,3026586,1,5,
83473,3026588,1,1,
83474,3026589,1,2,
83475,3026590,1,1,
83476,3026591,1,1,
83477,3026592,1,1,
83478,3026593,1,1,
83479,3026594,1,1,
83480,3026595,1,1,
83481,3026596,1,1,
83482,3026597,1,1,
83483,3026598,1,1,
83484,3026599,1,1,
83485,3026600,1,1,
83486,3026601,1,1,
83487,3026602,1,1,
83488,3026603,1,1,
83489,3026604,1,2,
83490,3026605,1,1,
83491,3026606,1,1,
83492,3026607,1,1,
83493,3026608,1,1,
83494,3026609,1,2,
83495,3026610,1,1,
83496,3026611,1,1,
83497,3026612,1,1,
83498,3026613,1,1,
83499,3026615,1,2,
83500,3026616,1,5,
83501,3026617,1,4,
83502,3026618,1,3,
83503,3026619,1,4,
83504,3026621,1,2,
83505,3026622,1,4,
83506,3026623,1,4,
83507,3026624,1,2,
83508,3026625,1,2,
83509,3026626,1,2,
83510,3026627,1,2,
83511,3026628,1,2,
83512,3026629,1,2,
83513,3026630,1,3,
83514,3026631,1,2,
83515,3026632,1,3,
83516,3026633,1,2,
83517,3026634,3,2,
83518,3026636,1,9,
83519,3026637,1,10,
83520,3026638,1,7,
83521,3026639,1,5,
83522,3026640,1,5,
83523,3026641,1,5,
83524,3026642,1,8,
83525,3026644,1,7,
83526,3026645,1,9,
83527,3026646,1,5,
83528,3026647,1,8,
83529,3026648,1,7,
83530,3026649,1,5,
83531,3026650,1,8,
83532,3026651,1,8,
83533,3026652,1,9,
83534,4026698,1,7,
83535,4026697,1,3,
83536,4026696,1,4,
83537,4026695,1,1,
83538,4026693,1,4,
83539,4026694,1,5,
83540,4026692,1,4,
83541,4026691,1,9,
83542,4026690,1,5,
83543,4026689,1,4,
83544,4026688,1,5,
83545,4026687,1,7,
83546,4026686,1,2,
83547,4026684,1,3,
83548,4026683,1,4,
83549,4026682,1,5,
83550,4026681,1,5,
83551,4026680,1,3,
83552,4026679,1,5,
83553,4026678,1,2,
83554,4026677,1,3,
83555,4026676,1,2,
83556,4026676,3,3,
83557,4026675,1,3,
83558,4026675,3,2,
83559,4026674,1,6,
83560,4026673,1,5,
83561,4026672,1,4,
83562,4026671,1,5,
83563,4026670,1,2,
83564,4026670,3,1,
83565,4026669,1,3,
83566,4026663,1,2,
83567,4026662,1,4,
83568,4026661,1,4,
83569,4026660,1,2,
83570,4026668,1,2,
83571,4026667,1,2,
83572,4026666,1,3,
83573,4026665,1,4,
83574,4026664,1,3,
83575,4026659,1,6,
83576,4026657,1,5,
83577,4026656,1,5,
83578,4026758,1,7,
83579,4026757,1,13,
83580,4026755,1,7,
83581,4026754,1,4,
83582,4026753,1,5,
83583,4026752,1,5,
83584,4026751,1,10,
83585,4026750,1,5,
83586,4026749,1,5,
83587,4026748,1,6,
83588,4026747,1,5,
83589,4026746,1,3,
83590,4026745,1,2,
83591,4026744,1,1,
83592,4026743,1,1,
83593,4026742,1,5,
83594,4026741,1,1,
83595,4026740,1,3,
83596,4026738,1,2,
83597,4026736,1,4,
83598,4026735,1,3,
83599,4026723,1,7,
83600,4026722,1,7,
83601,4026721,1,7,
83602,4026733,1,5,
83603,4026732,1,4,
83604,4026731,1,8,
83605,4026730,1,7,
83606,4026729,1,2,
83607,4026728,1,7,
83608,4026727,1,6,
83609,4026726,1,6,
83610,4026725,1,8,
83611,4026724,1,5,
83612,4026792,1,16,
83613,4026805,1,5,
83614,4026804,1,5,
83615,4026803,1,5,
83616,4026802,1,5,
83617,4026801,1,5,
83618,4026800,1,5,
83619,4026799,1,6,
83620,4026798,1,5,
83621,4026797,1,7,
83622,4026796,1,7,
83623,4026795,1,2,
83624,4026794,1,6,
83625,4026793,1,3,
83626,4026775,1,4,
83627,4026774,1,8,
83628,4026772,1,4,
83629,4026770,1,3,
83630,4026769,1,6,
83631,4026768,1,6,
83632,4026767,1,3,
83633,4026766,1,3,
83634,4026765,1,4,
83635,4026764,1,2,
83636,4026764,3,2,
83637,4026763,1,2,
83638,4026762,1,2,
83639,4026761,1,4,
83640,4026760,1,4,
83641,4026760,3,1,
83642,4026759,1,7,
83643,4026791,1,6,
83644,4026790,1,6,
83645,4026789,1,5,
83646,4026788,1,5,
83647,4026787,1,5,
83648,4026786,1,6,
83649,4026785,1,2,
83650,4026784,1,4,
83651,4026783,3,3,
83652,4026781,1,4,
83653,4026780,1,6,
83654,4026779,1,4,
83655,4026778,1,5,
83656,4026776,1,4,
83657,4026848,1,17,
83658,4026871,1,16,
83659,4026847,1,8,
83660,4026846,1,3,
83661,4026845,1,5,
83662,4026843,1,5,
83663,4026837,1,3,
83664,4026836,1,3,
83665,4026842,1,5,
83666,4026841,1,5,
83667,4026840,1,6,
83668,4026839,1,6,
83669,4026838,1,5,
83670,4026870,1,6,
83671,4026869,1,3,
83672,4026868,1,3,
83673,4026866,1,7,
83674,4026865,1,3,
83675,4026864,1,3,
83676,4026863,1,4,
83677,4026862,1,6,
83678,4026861,1,4,
83679,4026860,1,9,
83680,4026859,1,4,
83681,4026858,1,5,
83682,4026857,1,6,
83683,4026856,1,4,
83684,4026854,1,4,
83685,4026852,1,4,
83686,4026851,1,2,
83687,4026850,1,4,
83688,4026849,1,4,
83689,4026835,1,4,
83690,4026834,1,4,
83691,4026833,1,4,
83692,4026832,1,6,
83693,4026831,1,5,
83694,4026830,1,5,
83695,4026829,1,4,
83696,4026828,1,2,
83697,4026827,1,3,
83698,4026826,1,5,
83699,4026825,1,9,
83700,4026824,1,5,
83701,4026823,1,6,
83702,4026822,1,7,
83703,4026821,1,5,
83704,4026818,1,3,
83705,4026815,1,6,
83706,4026814,1,5,
83707,4026813,1,3,
83708,4026812,1,6,
83709,4026811,1,2,
83710,4026810,1,4,
83711,4026809,1,6,
83712,4026808,1,3,
83713,4026901,1,10,
83714,4026874,1,3,
83715,4026873,1,5,
83716,4026872,1,5,
83717,4026894,1,9,
83718,4026893,1,8,
83719,4026892,1,5,
83720,4026891,1,10,
83721,4026890,1,7,
83722,4026888,1,7,
83723,4026887,1,11,
83724,4026883,1,7,
83725,4026882,1,6,
83726,4026886,1,10,
83727,4026885,1,5,
83728,4026884,1,3,
83729,4026881,1,3,
83730,4026880,1,4,
83731,4026879,1,5,
83732,4026878,1,9,
83733,4026877,1,11,
83734,4026876,1,10,
83735,4026875,1,71,
83736,4026910,1,8,
83737,4026909,1,16,
83738,4026900,1,7,
83739,4026899,1,5,
83740,4026898,1,5,
83741,4026895,1,4,
83742,4026897,1,3,
83743,4026896,1,4,
83744,4026908,1,4,
83745,4026907,1,5,
83746,4026906,1,7,
83747,4026905,1,5,
83748,4026904,1,5,
83749,4026903,1,7,
83750,4026867,1,4,
83751,4026938,1,3,
83752,4026937,1,5,
83753,4026936,1,2,
83754,4026935,1,3,
83755,4026934,1,2,
83756,4026933,1,2,
83757,4026932,1,4,
83758,4026931,1,3,
83759,4026930,1,3,
83760,4026929,1,2,
83761,4026928,1,1,
83762,4026927,1,4,
83763,4026924,1,3,
83764,4026926,1,4,
83765,4026925,1,3,
83766,4026923,1,4,
83767,4026922,1,3,
83768,4026921,1,2,
83769,4026919,1,5,
83770,4026917,1,2,
83771,4026916,1,4,
83772,4026915,1,4,
83773,4026914,1,6,
83774,4026913,1,5,
83775,4026981,1,9,
83776,4026980,1,5,
83777,4026979,1,5,
83778,4026978,1,4,
83779,4026977,1,5,
83780,4026976,1,3,
83781,4026975,1,5,
83782,4026974,1,6,
83783,4026973,1,5,
83784,4026972,1,7,
83785,4026971,1,8,
83786,4026965,1,4,
83787,4026964,1,4,
83788,4026963,1,4,
83789,4026962,1,4,
83790,4026961,1,5,
83791,4026960,1,6,
83792,4026959,1,7,
83793,4026958,1,7,
83794,4026957,1,3,
83795,4026956,1,5,
83796,4026953,1,4,
83797,4026952,1,3,
83798,4026948,1,5,
83799,4026947,1,7,
83800,4026946,1,1,
83801,4026945,1,2,
83802,4026951,1,3,
83803,4026950,1,2,
83804,4026949,1,3,
83805,4026970,1,4,
83806,4026969,1,3,
83807,4026968,1,4,
83808,4026967,1,4,
83809,4026966,1,5,
83810,4026988,1,3,
83811,4026987,1,2,
83812,4026982,1,5,
83813,4026984,1,2,
83814,4026983,1,2,
83815,4027023,1,6,
83816,4027022,1,6,
83817,4027021,1,6,
83818,4027020,1,5,
83819,4027019,1,8,
83820,4027018,1,2,
83821,4027016,1,2,
83822,4027015,1,2,
83823,4027014,1,3,
83824,4027006,1,6,
83825,4027005,1,8,
83826,4027004,1,3,
83827,4027004,3,1,
83828,4027003,1,6,
83829,4027002,1,6,
83830,4027001,1,6,
83831,4027000,1,4,
83832,4027000,2,1,
83833,4026999,1,4,
83834,4026998,1,4,
83835,4026997,1,3,
83836,4026996,1,6,
83837,4026995,1,6,
83838,4026994,1,3,
83839,4026993,1,5,
83840,4026992,1,9,
83841,4026991,1,2,
83842,4026990,1,6,
83843,4026989,1,3,
83844,4027011,1,5,
83845,4027010,1,6,
83846,4027008,1,5,
83847,4027007,1,7,
83848,4027024,1,7,
83849,4027054,1,11,
83850,4027053,1,4,
83851,4027053,3,3,
83852,4027052,1,3,
83853,4027032,1,4,
83854,4027031,1,3,
83855,4027030,1,4,
83856,4027051,1,4,
83857,4027050,1,2,
83858,4027049,1,6,
83859,4027048,1,3,
83860,4027047,1,4,
83861,4027046,1,4,
83862,4027045,1,6,
83863,4027044,1,5,
83864,4027043,1,1,
83865,4027043,3,6,
83866,4027042,1,8,
83867,4027040,1,5,
83868,4027039,1,5,
83869,4027029,1,3,
83870,4027028,1,4,
83871,4027027,1,5,
83872,4027037,1,1,
83873,4027036,1,6,
83874,4027035,1,3,
83875,4027034,1,3,
83876,4027033,1,5,
83877,4027101,1,6,
83878,4027087,1,6,
83879,4027086,1,8,
83880,4027085,1,8,
83881,4027084,1,5,
83882,4027083,1,5,
83883,4027082,1,6,
83884,4027081,1,7,
83885,4027080,1,10,
83886,4027079,1,5,
83887,4027078,1,6,
83888,4027076,1,4,
83889,4027074,1,6,
83890,4027073,1,4,
83891,4027071,1,2,
83892,4027070,1,2,
83893,4027069,1,2,
83894,4027069,3,1,
83895,4027068,1,4,
83896,4027098,1,3,
83897,4027097,1,4,
83898,4027067,1,3,
83899,4027066,1,2,
83900,4027066,3,1,
83901,4027065,1,4,
83902,4027092,1,10,
83903,4027060,1,6,
83904,4027059,1,5,
83905,4027058,1,5,
83906,4027058,3,2,
83907,4027057,1,4,
83908,4027056,1,3,
83909,4027055,1,3,
83910,4027064,1,4,
83911,4027063,1,2,
83912,4027062,1,2,
83913,4027091,1,5,
83914,4027090,1,3,
83915,4027090,3,1,
83916,4027089,1,5,
83917,4027089,3,1,
83918,4027088,1,3,
83919,4027088,3,1,
83920,4027159,1,15,
83921,4027149,1,9,
83922,4027148,1,8,
83923,4027147,1,1,
83924,4027147,3,3,
83925,4027131,1,1,
83926,4027130,1,1,
83927,4027128,1,1,
83928,4027127,1,9,
83929,4027126,1,2,
83930,4027122,1,3,
83931,4027120,1,4,
83932,4027118,1,5,
83933,4027117,1,5,
83934,4027116,1,4,
83935,4027116,3,1,
83936,4027115,1,4,
83937,4027115,3,2,
83938,4027114,1,7,
83939,4027113,1,6,
83940,4027112,1,5,
83941,4027111,1,4,
83942,4027110,1,4,
83943,4027109,1,5,
83944,4027108,1,3,
83945,4027107,1,2,
83946,4027106,1,4,
83947,4027105,1,3,
83948,4027104,1,4,
83949,4027103,1,4,
83950,4027102,1,3,
83951,4027143,1,7,
83952,4027140,1,5,
83953,4027139,1,3,
83954,4027138,1,6,
83955,4027137,1,3,
83956,4027136,1,5,
83957,4027135,1,7,
83958,4027133,1,5,
83959,4027132,1,7,
83960,4027179,1,5,
83961,4027178,1,4,
83962,4027177,1,7,
83963,4027176,1,4,
83964,4027173,1,4,
83965,4027172,1,2,
83966,4027171,1,4,
83967,4027171,3,1,
83968,4027170,1,1,
83969,4027169,1,2,
83970,4027168,1,3,
83971,4027167,1,3,
83972,4027167,3,1,
83973,4027166,1,4,
83974,4027165,1,3,
83975,4027164,1,3,
83976,4027162,1,2,
83977,4027161,1,3,
83978,4027160,1,4,
83979,4027158,1,3,
83980,4027157,1,5,
83981,4027156,1,4,
83982,4027155,1,4,
83983,4027154,1,3,
83984,4027153,1,3,
83985,4027152,1,1,
83986,4027150,1,1,
83987,4027257,1,12,
83988,4027256,1,7,
83989,4027255,1,1,
83990,4027235,1,5,
83991,4027234,1,9,
83992,4027233,1,7,
83993,4027232,1,5,
83994,4027231,1,6,
83995,4027230,1,5,
83996,4027229,1,1,
83997,4027228,1,3,
83998,4027228,3,1,
83999,4027227,1,5,
84000,4027226,1,3,
84001,4027225,1,4,
84002,4027252,1,1,
84003,4027251,1,3,
84004,4027250,1,3,
84005,4027248,2,1,
84006,4027246,1,3,
84007,4027244,1,4,
84008,4027242,1,4,
84009,4027224,1,5,
84010,4027223,1,6,
84011,4027222,1,3,
84012,4027221,1,5,
84013,4027220,1,6,
84014,4027213,1,3,
84015,4027212,1,6,
84016,4027211,1,5,
84017,4027210,1,4,
84018,4027209,1,5,
84019,4027208,1,10,
84020,4027207,1,4,
84021,4027219,1,6,
84022,4027218,1,5,
84023,4027217,1,6,
84024,4027216,1,3,
84025,4027215,1,3,
84026,4027214,1,4,
84027,4027241,1,3,
84028,4027240,1,5,
84029,4027206,1,5,
84030,4027205,1,5,
84031,4027205,3,1,
84032,4027204,1,5,
84033,4027203,1,4,
84034,4027202,1,3,
84035,4027201,1,6,
84036,4027200,1,9,
84037,4027197,1,4,
84038,4027196,1,5,
84039,4027195,1,4,
84040,4027194,1,7,
84041,4027193,1,6,
84042,4027190,1,3,
84043,4027189,1,4,
84044,4027188,1,4,
84045,4027187,1,4,
84046,4027186,1,4,
84047,4027185,1,3,
84048,4027184,1,3,
84049,4027183,1,4,
84050,4027182,1,1,
84051,4027181,1,4,
84052,4027199,1,4,
84053,4027198,1,4,
84054,4027350,1,4,
84055,4027350,3,4,
84056,4027332,1,7,
84057,4027349,1,5,
84058,4027349,3,4,
84059,4027348,1,5,
84060,4027348,3,4,
84061,4027347,1,4,
84062,4027347,3,2,
84063,4027346,1,4,
84064,4027346,3,4,
84065,4027345,1,4,
84066,4027345,3,3,
84067,4027344,1,3,
84068,4027344,3,2,
84069,4027343,1,3,
84070,4027343,3,2,
84071,4027331,1,6,
84072,4027330,1,5,
84073,4027329,1,5,
84074,4027328,1,5,
84075,4027342,1,4,
84076,4027327,1,3,
84077,4027326,1,4,
84078,4027325,1,2,
84079,4027324,1,3,
84080,4027341,1,4,
84081,4027340,1,7,
84082,4027338,1,5,
84083,4027337,1,4,
84084,4027335,1,5,
84085,4027334,1,4,
84086,4027333,1,5,
84087,4027320,1,5,
84088,4027319,1,3,
84089,4027318,1,6,
84090,4027316,1,4,
84091,4027315,1,6,
84092,4027314,1,4,
84093,4027313,1,5,
84094,4027312,1,4,
84095,4027309,1,4,
84096,4027308,1,5,
84097,4027307,1,5,
84098,4027306,1,11,
84099,4027305,1,5,
84100,4027304,1,5,
84101,4027303,1,5,
84102,4027302,1,6,
84103,4027301,1,4,
84104,4027300,1,5,
84105,4027299,1,5,
84106,4027297,1,5,
84107,4027296,1,5,
84108,4027295,1,8,
84109,4027286,1,4,
84110,4027285,1,10,
84111,4027284,1,5,
84112,4027283,1,4,
84113,4027294,1,7,
84114,4027293,1,7,
84115,4027282,1,4,
84116,4027281,1,4,
84117,4027280,1,4,
84118,4027279,1,5,
84119,4027278,1,3,
84120,4027277,1,4,
84121,4027292,1,8,
84122,4027276,1,4,
84123,4027274,1,5,
84124,4027273,1,2,
84125,4027291,1,6,
84126,4027272,1,5,
84127,4027271,1,5,
84128,4027270,3,9,
84129,4027269,3,5,
84130,4027268,3,4,
84131,4027267,3,5,
84132,4027266,1,6,
84133,4027265,3,5,
84134,4027264,1,5,
84135,4027263,3,3,
84136,4027262,3,3,
84137,4027261,3,3,
84138,4027260,3,3,
84139,4027409,1,8,
84140,4027429,1,5,
84141,4027427,1,5,
84142,4027426,1,5,
84143,4027425,1,5,
84144,4027424,1,2,
84145,4027423,1,5,
84146,4027408,1,6,
84147,4027404,1,6,
84148,4027403,1,4,
84149,4027402,1,4,
84150,4027422,1,5,
84151,4027421,1,5,
84152,4027420,1,5,
84153,4027419,3,10,
84154,4027418,1,10,
84155,4027417,1,6,
84156,4027416,1,5,
84157,4027415,1,5,
84158,4027414,1,4,
84159,4027413,1,1,
84160,4027412,1,2,
84161,4027411,1,4,
84162,4027410,1,4,
84163,4027401,1,3,
84164,4027400,1,5,
84165,4027399,1,5,
84166,4027398,1,5,
84167,4027397,1,5,
84168,4027396,1,4,
84169,4027395,1,4,
84170,4027395,3,3,
84171,4027394,1,4,
84172,4027393,1,4,
84173,4027391,1,3,
84174,4027390,1,5,
84175,4027389,1,4,
84176,4027388,1,4,
84177,4027387,1,5,
84178,4027386,1,5,
84179,4027385,1,8,
84180,4027383,1,5,
84181,4027381,1,4,
84182,4027380,1,4,
84183,4027379,1,2,
84184,4027378,1,4,
84185,4027377,1,5,
84186,4027376,1,5,
84187,4027359,1,3,
84188,4027358,1,5,
84189,4027357,1,3,
84190,4027356,1,3,
84191,4027355,1,2,
84192,4027354,1,2,
84193,4027353,1,2,
84194,4027352,1,2,
84195,4027351,1,3,
84196,4027375,1,5,
84197,4027374,1,4,
84198,4027373,1,5,
84199,4027372,1,5,
84200,4027371,1,5,
84201,4027370,1,5,
84202,4027369,1,5,
84203,4027368,1,5,
84204,4027367,1,5,
84205,4027366,1,5,
84206,4027365,1,5,
84207,4027364,1,5,
84208,4027363,1,5,
84209,4027362,1,5,
84210,4027361,1,5,
84211,4027360,1,5,
84212,4027449,1,6,
84213,4027448,1,5,
84214,4027447,1,5,
84215,4027446,1,6,
84216,4027445,1,5,
84217,4027444,1,5,
84218,4027461,1,5,
84219,4027459,1,8,
84220,4027458,1,9,
84221,4027457,1,2,
84222,4027456,1,7,
84223,4027455,1,11,
84224,4027454,1,5,
84225,4027453,1,3,
84226,4027452,1,4,
84227,4027451,1,3,
84228,4027450,1,3,
84229,4027443,1,3,
84230,4027442,1,3,
84231,4027441,1,2,
84232,4027440,1,4,
84233,4027434,1,5,
84234,4027433,1,2,
84235,4027432,1,3,
84236,4027431,1,5,
84237,4027464,1,3,
84238,4027495,1,5,
84239,4027494,1,4,
84240,4027493,1,5,
84241,4027492,1,5,
84242,4027491,1,3,
84243,4027490,1,4,
84244,4027489,1,4,
84245,4027488,1,6,
84246,4027474,1,3,
84247,4027473,1,3,
84248,4027472,1,3,
84249,4027471,1,2,
84250,4027487,1,4,
84251,4027486,1,6,
84252,4027485,1,14,
84253,4027484,1,4,
84254,4027483,1,6,
84255,4027482,1,7,
84256,4027481,1,4,
84257,4027480,1,4,
84258,4027479,1,5,
84259,4027478,1,4,
84260,4027478,3,1,
84261,4027477,1,4,
84262,4027476,1,5,
84263,4027475,1,4,
84264,4027463,1,2,
84265,4027520,1,4,
84266,4027519,2,3,
84267,4027501,1,4,
84268,4027500,1,2,
84269,4027499,1,4,
84270,4027498,1,5,
84271,4027496,1,4,
84272,4027517,1,4,
84273,4027516,1,4,
84274,4027515,1,3,
84275,4027514,1,3,
84276,4027513,1,6,
84277,4027512,1,3,
84278,4027510,1,3,
84279,4027508,1,5,
84280,4027507,1,5,
84281,4027506,1,6,
84282,4027505,1,3,
84283,4027504,1,5,
84284,4027503,1,3,
84285,4027542,1,5,
84286,4027541,1,2,
84287,4027531,1,3,
84288,4027530,1,2,
84289,4027526,1,2,
84290,4027525,1,6,
84291,4027524,1,5,
84292,4027523,1,8,
84293,4027522,1,3,
84294,4027566,1,6,
84295,4027565,1,3,
84296,4027562,1,4,
84297,4027561,1,2,
84298,4027551,1,5,
84299,4027550,1,8,
84300,4027549,1,10,
84301,4027548,1,5,
84302,4027556,1,1,
84303,4027575,1,2,
84304,4027574,1,3,
84305,4027573,3,3,
84306,4027657,1,4,
84307,4027656,1,5,
84308,4027655,1,6,
84309,4027654,1,4,
84310,4027653,1,5,
84311,4027652,1,5,
84312,4027651,1,2,
84313,4027636,1,5,
84314,4027635,1,3,
84315,4027634,1,5,
84316,4027633,1,5,
84317,4027632,1,4,
84318,4027631,1,4,
84319,4027630,1,5,
84320,4027629,1,4,
84321,4027628,1,1,
84322,4027627,1,1,
84323,4027626,1,4,
84324,4027624,1,2,
84325,4027623,1,3,
84326,4027622,1,5,
84327,4027621,1,4,
84328,4027620,1,4,
84329,4027619,1,4,
84330,4027618,1,3,
84331,4027617,1,1,
84332,4027616,1,4,
84333,4027615,1,4,
84334,4027614,1,2,
84335,4027613,1,2,
84336,4027612,1,2,
84337,4027611,1,3,
84338,4027610,1,1,
84339,4027609,1,4,
84340,4027608,1,3,
84341,4027607,1,3,
84342,4027606,1,2,
84343,4027605,1,5,
84344,4027604,1,2,
84345,4027599,1,1,
84346,4027598,1,2,
84347,4027597,1,3,
84348,4027603,1,1,
84349,4027602,1,1,
84350,4027601,1,1,
84351,4027596,1,1,
84352,4027595,1,4,
84353,4027594,3,2,
84354,4027593,1,2,
84355,4027592,1,4,
84356,4027591,1,3,
84357,4027590,1,5,
84358,4027589,1,3,
84359,4027588,1,4,
84360,4027650,1,1,
84361,4027587,1,2,
84362,4027586,1,2,
84363,4027585,1,3,
84364,4027584,1,3,
84365,4027583,1,1,
84366,4027582,1,1,
84367,4027581,1,2,
84368,4027580,1,1,
84369,4027579,1,3,
84370,4027578,1,1,
84371,4027577,1,1,
84372,4027576,1,1,
84373,4027637,1,2,
84374,4027708,1,2,
84375,4027707,1,1,
84376,4027704,1,4,
84377,4027703,1,4,
84378,4027702,1,4,
84379,4027701,1,5,
84380,4027700,1,6,
84381,4027699,1,1,
84382,4027698,1,7,
84383,4027697,1,7,
84384,4027694,1,3,
84385,4027691,1,6,
84386,4027690,1,5,
84387,4027688,1,3,
84388,4027687,1,4,
84389,4027686,1,3,
84390,4027685,1,3,
84391,4027683,1,2,
84392,4027682,1,2,
84393,4027681,1,2,
84394,4027721,1,5,
84395,4027720,1,2,
84396,4027719,1,7,
84397,4027718,1,6,
84398,4027717,1,6,
84399,4027716,1,4,
84400,4027716,2,1,
84401,4027715,1,4,
84402,4027714,1,2,
84403,4027713,1,2,
84404,4027712,1,5,
84405,4027711,1,7,
84406,4027679,1,4,
84407,4027678,1,4,
84408,4027677,1,4,
84409,4027676,1,5,
84410,4027675,1,4,
84411,4027674,1,2,
84412,4027673,1,2,
84413,4027672,1,2,
84414,4027671,1,4,
84415,4027670,1,4,
84416,4027669,1,6,
84417,4027668,1,10,
84418,4027667,1,3,
84419,4027666,1,2,
84420,4027665,1,2,
84421,4027661,1,3,
84422,4027660,1,4,
84423,4027659,1,3,
84424,4027893,1,10,
84425,4027892,1,9,
84426,4027891,1,4,
84427,4027890,1,8,
84428,4027889,1,3,
84429,4027888,1,2,
84430,4027887,1,9,
84431,4027886,1,11,
84432,4027874,1,4,
84433,4027872,1,5,
84434,4027871,1,5,
84435,4027870,1,5,
84436,4027867,1,6,
84437,4027866,1,3,
84438,4027865,1,6,
84439,4027864,1,6,
84440,4027863,1,5,
84441,4027862,1,4,
84442,4027861,1,4,
84443,4027860,1,6,
84444,4027859,1,2,
84445,4027858,1,2,
84446,4027857,1,8,
84447,4027885,1,9,
84448,4027884,1,8,
84449,4027883,1,9,
84450,4027882,1,10,
84451,4027881,1,9,
84452,4027880,1,10,
84453,4027879,1,9,
84454,4027878,1,6,
84455,4027877,1,6,
84456,4027876,1,11,
84457,4027856,1,12,
84458,4027855,1,1,
84459,4027821,1,4,
84460,4027820,1,4,
84461,4027819,1,3,
84462,4027818,1,4,
84463,4027817,1,3,
84464,4027816,1,3,
84465,4027815,1,5,
84466,4027814,1,5,
84467,4027813,1,6,
84468,4027785,1,3,
84469,4027784,1,5,
84470,4027783,1,5,
84471,4027782,1,5,
84472,4027781,1,5,
84473,4027780,1,1,
84474,4027779,1,3,
84475,4027778,1,1,
84476,4027777,1,5,
84477,4027776,1,8,
84478,4027812,1,5,
84479,4027811,1,6,
84480,4027810,1,2,
84481,4027809,1,4,
84482,4027808,1,6,
84483,4027807,1,5,
84484,4027805,1,3,
84485,4027804,1,3,
84486,4027803,1,3,
84487,4027802,1,4,
84488,4027801,1,3,
84489,4027800,1,4,
84490,4027799,1,4,
84491,4027798,1,4,
84492,4027797,1,3,
84493,4027795,1,2,
84494,4027794,1,3,
84495,4027793,1,3,
84496,4027792,1,4,
84497,4027790,1,3,
84498,4027789,1,3,
84499,4027788,1,5,
84500,4027787,1,4,
84501,4027786,1,3,
84502,4027854,1,15,
84503,4027775,1,6,
84504,4027774,1,6,
84505,4027773,1,3,
84506,4027772,1,1,
84507,4027771,1,2,
84508,4027770,1,2,
84509,4027769,1,5,
84510,4027766,1,5,
84511,4027765,1,5,
84512,4027764,1,3,
84513,4027752,1,4,
84514,4027751,1,4,
84515,4027747,1,4,
84516,4027746,1,6,
84517,4027745,1,4,
84518,4027744,1,6,
84519,4027743,1,3,
84520,4027750,1,4,
84521,4027749,1,3,
84522,4027742,1,1,
84523,4027741,1,3,
84524,4027740,1,4,
84525,4027739,1,3,
84526,4027738,1,4,
84527,4027737,1,4,
84528,4027736,1,2,
84529,4027763,1,7,
84530,4027735,1,2,
84531,4027734,1,4,
84532,4027733,1,4,
84533,4027731,1,3,
84534,4027730,1,3,
84535,4027729,1,3,
84536,4027728,1,2,
84537,4027762,1,4,
84538,4027761,1,3,
84539,4027760,1,1,
84540,4027759,1,3,
84541,4027758,1,5,
84542,4027726,1,3,
84543,4027725,1,3,
84544,4027724,1,2,
84545,4027723,1,2,
84546,4027757,1,6,
84547,4027756,1,4,
84548,4027754,1,2,
84549,4027753,1,2,
84550,4027853,1,7,
84551,4027852,1,7,
84552,4027851,1,7,
84553,4027850,1,3,
84554,4027849,1,4,
84555,4027848,1,4,
84556,4027847,1,8,
84557,4027846,1,8,
84558,4027845,1,6,
84559,4027844,1,4,
84560,4027843,1,8,
84561,4027842,1,8,
84562,4027841,1,5,
84563,4027840,1,6,
84564,4027839,1,2,
84565,4027838,1,6,
84566,4027836,1,8,
84567,4027835,1,2,
84568,4027834,1,2,
84569,4027833,1,5,
