OBJECTID,Pole_id,Pole_co_type,Quantity,Note_
"53,204","4,011,878",1,1,
"53,205","4,011,880",1,1,
"53,206","4,011,882",2,1,
"53,207","4,011,883",1,1,
"53,208","4,011,884",1,1,
"53,209","4,011,885",3,1,
"53,210","4,011,886",1,1,
"53,211","4,011,887",2,1,
"53,212","4,011,889",2,1,
"53,213","4,011,890",2,1,
"53,214","4,011,891",1,1,
"53,215","4,011,892",3,1,
"53,216","4,011,894",1,1,
"53,217","4,011,895",4,1,
"53,218","4,011,896",4,1,
"53,219","4,011,898",1,1,
"53,220","4,011,897",1,1,
"53,221","4,011,899",2,1,
"53,222","4,011,901",2,1,
"53,223","4,011,902",4,1,
"53,224","4,011,904",4,1,
"53,225","4,011,905",2,1,
"53,226","4,011,906",2,1,
"53,227","4,011,907",3,1,
"53,228","4,011,908",3,1,
"53,229","4,011,909",2,1,
"53,230","4,011,910",4,1,
"53,231","4,011,913",2,1,
"53,232","4,011,914",1,1,
"53,233","4,011,915",2,1,
"53,234","4,011,917",2,1,
"53,235","4,011,918",1,1,
"53,236","4,011,918",2,1,
"53,237","4,011,919",1,1,
"53,238","4,011,921",2,1,
"53,239","4,011,922",3,1,
"53,240","4,011,923",1,1,
"53,241","4,011,924",1,1,
"53,242","4,011,924",4,1,
"53,243","4,011,926",1,1,
"53,244","4,011,928",4,1,
"53,245","4,011,931",1,1,
"53,246","4,011,934",1,1,
"53,247","4,011,937",1,1,
"53,248","4,011,938",2,1,
"53,249","4,011,939",4,1,
"53,250","4,011,940",4,1,
"53,251","4,011,941",3,1,
"53,252","4,011,943",2,1,
"53,253","4,011,944",1,1,
"53,254","4,012,878",1,1,
"53,255","4,012,871",2,1,
"53,256","4,012,879",1,1,
"53,257","4,012,880",1,1,
"53,258","4,012,882",1,1,
"53,259","4,012,885",2,1,
"53,260","4,012,885",3,1,
"53,261","4,012,886",2,1,
"53,262","4,012,889",2,1,
"53,263","4,012,890",1,1,
"53,264","4,012,898",1,1,
"53,265","4,012,888",1,1,
"53,266","4,012,900",1,1,
"53,267","4,012,904",1,1,
"53,268","4,012,904",2,1,
"53,269","4,012,905",1,1,
"53,270","4,012,907",2,1,
"53,271","4,012,910",3,1,
"53,272","4,012,911",3,1,
"53,273","4,012,912",1,1,
"53,274","4,012,913",2,1,
"53,275","4,012,914",4,1,
"53,276","4,012,916",3,1,
"53,277","4,012,915",3,1,
"53,278","4,012,920",1,1,
"53,279","4,012,922",1,1,
"53,280","4,012,918",1,1,
"53,281","4,012,923",1,1,
"53,282","4,012,929",1,1,
"53,283","4,012,930",3,1,
"53,284","4,012,932",1,1,
"53,285","4,012,935",1,1,
"53,286","4,012,937",1,1,
"53,287","4,012,939",1,1,
"53,288","4,012,941",1,1,
"53,289","4,012,943",1,1,
"53,290","4,012,945",1,1,
"53,291","4,012,947",1,1,
"53,292","4,012,949",1,1,
"53,293","4,012,951",1,1,
"53,294","4,012,953",1,1,
"53,295","4,012,955",1,1,
"53,296","4,012,957",1,1,
"53,297","4,012,958",1,1,
"53,298","4,012,961",1,1,
"53,299","4,012,962",1,1,
"53,300","4,012,964",1,1,
"53,301","4,012,968",1,1,
"53,302","4,012,971",1,1,
"53,303","4,012,967",1,1,
"53,304","4,012,960",1,1,
"53,305","4,012,959",1,1,
"53,306","4,012,956",1,1,
"53,307","4,012,954",1,1,
"53,308","4,012,952",2,1,
"53,309","4,012,950",1,1,
"53,310","4,012,948",2,1,
"53,311","4,012,944",2,1,
"53,312","4,012,940",3,1,
"53,313","4,012,936",2,1,
"53,314","4,012,972",1,1,
"53,315","4,012,973",1,1,
"53,316","4,012,977",2,1,
"53,317","4,012,979",2,1,
"53,318","4,012,980",1,1,
"53,319","4,012,982",2,1,
"53,320","4,012,984",1,1,
"53,321","4,012,985",1,1,
"53,322","4,012,986",2,1,
"53,323","4,012,988",1,1,
"53,324","4,012,990",1,1,
"53,325","4,012,991",1,1,
"53,326","4,012,993",2,1,
"53,327","4,012,995",2,1,
"53,328","4,012,997",2,1,
"53,329","4,012,998",3,1,
"53,330","4,013,000",3,1,
"53,331","4,013,001",1,1,
"53,332","4,013,002",2,1,
"53,333","4,013,004",3,1,
"53,334","4,013,005",1,1,
"53,335","4,013,006",3,1,
"53,336","4,013,007",1,1,
"53,337","4,013,008",1,1,
"53,338","4,013,009",1,1,
"53,339","4,013,013",1,1,
"53,340","4,013,014",2,1,
"53,341","4,013,015",1,1,
"53,342","4,013,016",1,1,
"53,343","4,013,017",1,1,
"53,344","4,013,018",1,1,
"53,345","4,013,020",3,1,
"53,346","4,013,021",1,1,
"53,347","4,013,022",1,1,
"53,348","4,013,023",1,1,
"53,349","4,013,024",2,1,
"53,350","4,013,025",1,1,
"53,351","4,013,026",1,1,
"53,352","4,013,027",2,1,
"53,353","4,013,028",2,1,
"53,354","4,013,029",2,1,
"53,355","4,013,030",1,1,
"53,356","4,013,032",2,1,
"53,357","4,013,033",1,1,
"53,358","4,013,034",1,1,
"53,359","4,013,035",1,1,
"53,360","4,013,037",2,1,
"53,361","4,013,038",1,1,
"53,362","4,013,039",2,1,
"53,363","4,013,040",2,1,
"53,364","4,013,041",1,1,
"53,365","4,013,041",3,1,
"53,366","4,013,042",4,1,
"53,367","4,013,044",1,1,
"53,368","4,013,045",1,1,
"53,369","4,013,046",2,1,
"53,370","4,013,048",2,1,
"53,371","4,013,049",1,1,
"53,372","4,013,051",2,1,
"53,373","4,013,047",2,1,
"53,374","4,013,053",2,1,
"53,375","4,013,059",1,1,
"53,376","4,013,065",1,1,
"53,377","4,013,067",1,1,
"53,378","4,013,068",1,1,
"53,379","4,013,069",1,1,
"53,380","4,013,070",1,1,
"53,381","4,013,071",1,1,
"53,382","4,013,072",1,1,
"53,383","4,013,074",1,1,
"53,384","4,013,075",1,1,
"53,385","4,013,076",1,1,
"53,386","4,013,079",1,1,
"53,387","4,013,080",1,1,
"53,388","4,013,082",1,1,
"53,389","4,013,087",1,1,
"53,390","4,013,085",2,1,
"53,391","4,013,083",1,1,
"53,392","4,013,089",1,1,
"53,393","4,013,097",1,1,
"53,394","4,013,101",1,1,
"53,395","4,013,113",1,1,
"53,396","4,013,115",1,1,
"53,397","4,013,123",1,1,
"53,398","4,013,122",1,1,
"53,399","4,013,120",1,1,
"53,400","4,013,116",1,1,
"53,401","4,013,112",1,1,
"53,402","4,013,108",1,2,
"53,403","4,013,106",1,1,
"53,404","4,013,102",1,1,
"53,405","4,013,096",1,1,
"53,406","4,013,094",1,1,
"53,407","4,013,092",1,1,
"53,408","4,013,126",1,1,
"53,409","4,013,129",1,1,
"53,410","4,013,133",1,1,
"53,411","4,013,135",1,1,
"53,412","4,013,139",1,1,
"53,413","4,013,146",1,1,
"53,414","4,013,150",1,1,
"53,415","4,013,154",1,1,
"53,416","4,013,153",1,1,
"53,417","4,013,149",1,1,
"53,418","4,013,148",1,1,
"53,419","4,013,144",1,1,
"53,420","4,013,140",1,1,
"53,421","4,013,136",1,1,
"53,422","4,013,134",1,1,
"53,423","4,013,130",1,1,
"53,424","4,013,127",1,1,
"53,425","4,013,161",1,1,
"53,426","4,013,157",1,1,
"53,427","4,013,212",1,1,
"53,428","4,013,216",1,1,
"53,429","4,013,223",1,1,
"53,430","4,013,227",1,1,
"53,431","4,013,478",1,1,
"53,432","4,013,479",1,1,
"53,433","4,013,480",1,1,
"53,434","4,013,483",1,1,
"53,435","4,013,484",1,1,
"53,436","4,013,485",1,1,
"53,437","4,013,486",1,1,
"53,438","4,013,487",1,1,
"53,439","4,013,489",1,1,
"53,440","4,013,489",3,1,
"53,441","4,013,490",2,1,
"53,442","4,013,493",2,1,
"53,443","4,013,496",1,1,
"53,444","4,013,498",3,1,
"53,445","4,013,502",1,1,
"53,446","4,013,503",2,1,
"53,447","4,013,511",2,1,
"53,448","4,013,514",2,1,
"53,449","4,013,516",3,1,
"53,450","4,013,517",2,1,
"53,451","4,013,519",1,1,
"53,452","4,013,523",1,1,
"53,453","4,013,528",2,1,
"53,454","4,013,531",2,1,
"53,455","4,013,532",1,1,
"53,456","4,013,533",1,1,
"53,457","4,013,534",1,1,
"53,458","4,013,535",1,1,
"53,459","4,013,536",2,1,
"53,460","4,013,547",3,1,
"53,461","4,013,548",1,1,
"53,462","4,013,549",2,1,
"53,463","4,013,550",2,1,
"53,464","4,013,551",1,1,
"53,465","4,013,553",2,1,
"53,466","4,013,555",1,1,
"53,467","4,013,558",2,1,
"53,468","4,013,559",2,1,
"53,469","4,013,560",3,1,
"53,470","4,013,543",2,1,
"53,471","4,013,564",1,1,
"53,472","4,013,566",2,1,
"53,473","4,013,567",2,1,
"53,474","4,013,569",1,1,
"53,475","4,013,570",1,1,
"53,476","4,013,571",1,1,
"53,477","4,013,572",1,1,
"53,478","4,013,577",1,1,
"53,479","4,013,579",2,1,
"53,480","4,013,580",2,1,
"53,481","4,013,581",2,1,
"53,482","4,013,582",1,1,
"53,483","4,013,583",1,1,
"53,484","4,013,574",2,1,
"53,485","4,013,588",2,1,
"53,486","4,013,591",1,1,
"53,487","4,013,593",1,1,
"53,488","4,013,597",2,1,
"53,489","4,013,600",2,1,
"53,490","4,013,606",3,1,
"53,491","4,013,609",1,1,
"53,492","4,013,610",1,1,
"53,493","4,013,612",4,1,
"53,494","4,013,614",1,1,
"53,495","4,013,615",1,1,
"53,496","4,013,616",2,1,
"53,497","4,013,618",2,1,
"53,498","4,013,620",2,1,
"53,499","4,013,622",1,1,
"53,500","4,013,623",1,1,
"53,501","4,013,625",1,2,
"53,502","4,013,626",1,1,
"53,503","4,013,627",2,1,
"53,504","4,013,632",2,1,
"53,505","4,013,634",1,1,
"53,506","4,013,635",2,1,
"53,507","4,013,636",1,1,
"53,508","4,013,638",1,1,
"53,509","4,013,649",1,3,
"53,510","4,013,651",1,1,
"53,511","4,013,652",3,1,
"53,512","4,013,653",1,1,
"53,513","4,013,655",1,1,
"53,514","4,013,658",2,1,
"53,515","4,013,659",1,1,
"53,516","4,013,660",1,1,
"53,517","4,013,661",3,1,
"53,518","4,013,663",1,1,
"53,519","4,013,664",1,1,
"53,520","4,013,665",1,1,
"53,521","4,013,666",2,1,
"53,522","4,013,667",2,1,
"53,523","4,013,670",1,1,
"53,524","4,013,671",2,1,
"53,525","4,013,672",1,1,
"53,526","4,013,673",2,1,
"53,527","4,013,675",3,1,
"53,528","4,013,679",2,1,
"53,529","4,013,683",2,1,
"53,530","4,013,682",2,1,
"53,531","4,013,681",1,1,
"53,532","4,013,678",1,1,
"53,533","4,013,686",1,1,
"53,534","4,013,689",3,1,
"53,535","4,013,690",1,1,
"53,536","4,013,692",2,1,
"53,537","4,013,699",1,1,
"53,538","4,013,700",1,1,
"53,539","4,013,702",2,1,
"53,540","4,013,703",1,1,
"53,541","4,013,704",1,1,
"53,542","4,013,705",1,1,
"53,543","4,013,706",1,1,
"53,544","4,013,707",2,1,
"53,545","4,013,709",1,1,
"53,546","4,013,710",1,1,
"53,547","4,013,712",1,1,
"53,548","4,013,713",1,1,
"53,549","4,013,713",2,1,
"53,550","4,013,716",1,1,
"53,551","4,013,717",2,1,
"53,552","4,013,720",2,1,
"53,553","4,013,722",1,1,
"53,554","4,013,725",1,1,
"53,555","4,013,729",2,1,
"53,556","4,013,732",1,1,
"53,557","4,013,731",2,1,
"53,558","4,013,730",1,1,
"53,559","4,013,727",1,1,
"53,560","4,013,726",2,1,
"53,561","4,013,723",1,1,
"53,562","4,013,719",1,1,
"53,563","4,013,718",1,1,
"53,564","4,013,737",1,1,
"53,565","4,013,739",1,1,
"53,566","4,013,741",1,1,
"53,567","4,013,753",1,1,
"53,568","4,013,754",1,1,
"53,569","4,013,754",3,1,
"53,570","4,013,755",1,1,
"53,571","4,013,756",1,1,
"53,572","4,013,758",2,1,
"53,573","4,013,760",2,1,
"53,574","4,013,762",1,1,
"53,575","4,013,763",1,1,
"53,576","4,013,763",2,1,
"53,577","4,013,764",2,1,
"53,578","4,013,765",1,1,
"53,579","4,013,769",3,1,
"53,580","4,013,773",2,1,
"53,581","4,013,775",2,1,
"53,582","4,013,776",2,1,
"53,583","4,013,777",3,1,
"53,584","4,013,781",2,1,
"53,585","4,013,782",1,1,
"53,586","4,013,784",2,1,
"53,587","4,013,785",1,1,
"53,588","4,013,787",1,1,
"53,589","4,013,788",1,1,
"53,590","4,013,789",1,1,
"53,591","4,013,790",1,1,
"53,592","4,013,792",2,1,
"53,593","4,013,793",1,1,
"53,594","4,013,794",3,1,
"53,595","4,013,796",1,1,
"53,596","4,013,795",1,1,
"53,597","4,013,798",2,1,
"53,598","4,013,799",1,1,
"53,599","4,013,853",2,1,
"53,600","4,013,805",1,1,
"53,601","4,013,806",1,1,
"53,602","4,013,807",2,1,
"53,603","4,013,808",2,1,
"53,604","4,013,809",2,1,
"53,605","4,013,810",1,1,
"53,606","4,013,811",1,1,
"53,607","4,013,812",1,1,
"53,608","4,013,813",1,1,
"53,609","4,013,814",1,1,
"53,610","4,013,816",2,1,
"53,611","4,013,817",3,1,
"53,612","4,013,818",1,1,
"53,613","4,013,819",1,1,
"53,614","4,013,820",1,1,
"53,615","4,013,821",1,1,
"53,616","4,013,822",2,1,
"53,617","4,013,823",1,1,
"53,618","4,013,824",1,1,
"53,619","4,013,825",2,1,
"53,620","4,013,826",2,1,
"53,621","4,013,827",1,1,
"53,622","4,013,828",1,1,
"53,623","4,013,834",1,1,
"53,624","4,013,837",1,1,
"53,625","4,013,840",2,1,
"53,626","4,013,841",1,1,
"53,627","4,013,842",1,1,
"53,628","4,013,842",2,1,
"53,629","4,013,843",2,1,
"53,630","4,013,844",1,1,
"53,631","4,013,846",1,1,
"53,632","4,013,847",2,1,
"53,633","4,013,848",2,1,
"53,634","4,013,849",3,1,
"53,635","4,013,851",2,1,
"53,636","4,013,854",1,1,
"53,637","4,013,855",1,1,
"53,638","4,013,856",1,1,
"53,639","4,013,857",1,1,
"53,640","4,013,858",2,1,
"53,641","4,013,859",1,1,
"53,642","4,013,860",1,1,
"53,643","4,013,862",1,1,
"53,644","4,013,864",2,1,
"53,645","4,013,865",1,1,
"53,646","4,013,866",1,1,
"53,647","4,013,868",1,1,
"53,648","4,013,869",1,1,
"53,649","4,013,872",1,1,
"53,650","4,013,871",1,1,
"53,651","4,013,870",2,1,
"53,652","4,013,879",1,1,
"53,653","4,013,882",1,1,
"53,654","4,013,884",1,1,
"53,655","4,013,885",1,1,
"53,656","4,013,888",1,1,
"53,657","4,013,889",1,1,
"53,658","4,013,890",2,1,
"53,659","4,013,891",2,1,
"53,660","4,013,892",2,1,
"53,661","4,013,893",3,1,
"53,662","4,013,894",1,1,
"53,663","4,013,896",1,1,
"53,664","4,013,900",1,1,
"53,665","4,013,908",1,2,
"53,666","4,013,909",1,1,
"53,667","4,013,910",1,1,
"53,668","4,013,911",1,1,
"53,669","4,013,912",1,1,
"53,670","4,013,913",2,1,
"53,671","4,013,914",1,1,
"53,672","4,013,915",3,1,
"53,673","4,013,916",1,1,
"53,674","4,012,387",2,1,
"53,675","4,012,389",1,2,
"53,676","4,012,390",1,1,
"53,677","4,012,391",1,2,
"53,678","4,012,400",1,2,
"53,679","4,012,396",1,2,
"53,680","4,012,398",1,1,
"53,681","4,012,398",3,1,
"53,682","4,012,401",3,1,
"53,683","4,012,406",1,1,
"53,684","4,012,407",1,1,
"53,685","4,012,408",1,2,
"53,686","4,012,409",1,2,
"53,687","4,012,410",1,2,
"53,688","4,012,411",1,1,
"53,689","4,012,411",3,1,
"53,690","4,012,413",1,1,
"53,691","4,012,414",1,1,
"53,692","4,012,415",1,2,
"53,693","4,012,416",1,2,
"53,694","4,012,417",1,1,
"53,695","4,012,418",3,1,
"53,696","4,012,419",3,1,
"53,697","4,012,420",1,1,
"53,698","4,012,421",3,1,
"53,699","4,012,422",3,1,
"53,700","4,012,424",1,2,
"53,701","4,012,425",1,2,
"53,702","4,012,426",1,2,
"53,703","4,012,429",1,2,
"53,704","4,012,431",1,1,
"53,705","4,012,432",1,2,
"53,706","4,012,434",1,2,
"53,707","4,012,435",1,1,
"53,708","4,012,464",1,1,
"53,709","4,012,466",1,1,
"53,710","4,012,467",1,1,
"53,711","4,012,470",1,1,
"53,712","4,012,471",1,2,
"53,713","4,012,472",1,1,
"53,714","4,012,473",1,1,
"53,715","4,012,474",1,1,
"53,716","4,012,475",1,2,
"53,717","4,012,476",1,1,
"53,718","4,012,477",1,2,
"53,719","4,012,478",1,1,
"53,720","4,012,478",3,1,
"53,721","4,012,480",1,1,
"53,722","4,012,481",1,1,
"53,723","4,012,483",1,2,
"53,724","4,012,485",1,2,
"53,725","4,012,486",1,1,
"53,726","4,012,488",1,2,
"53,727","4,012,489",1,1,
"53,728","4,012,491",1,1,
"53,729","4,012,494",1,2,
"53,730","4,012,496",1,1,
"53,731","4,012,497",1,1,
"53,732","4,012,497",3,1,
"53,733","4,012,499",1,1,
"53,734","4,012,500",3,1,
"53,735","4,012,502",1,1,
"53,736","4,012,503",1,1,
"53,737","4,012,504",1,1,
"53,738","4,012,505",1,1,
"53,739","4,012,506",1,2,
"53,740","4,013,923",1,1,
"53,741","4,013,924",1,2,
"53,742","4,013,925",1,2,
"53,743","4,013,926",1,2,
"53,744","4,013,927",1,1,
"53,745","4,013,928",1,2,
"53,746","4,013,930",1,2,
"53,747","4,013,931",1,2,
"53,748","4,013,932",1,1,
"53,749","4,013,933",1,2,
"53,750","4,013,934",1,1,
"53,751","4,013,935",1,1,
"53,752","4,013,936",1,1,
"53,753","4,013,937",3,1,
"53,754","4,013,938",1,2,
"53,755","4,013,940",1,1,
"53,756","4,013,941",1,2,
"53,757","4,013,942",1,1,
"53,758","4,013,944",1,2,
"53,759","4,013,945",1,1,
"53,760","4,013,946",1,2,
"53,761","4,013,950",1,1,
"53,762","4,013,952",1,1,
"53,763","4,013,956",1,2,
"53,764","4,013,955",1,2,
"53,765","4,013,957",3,1,
"53,766","4,013,958",1,1,
"53,767","4,013,959",1,1,
"53,768","4,013,960",1,2,
"53,769","4,013,961",1,1,
"53,770","4,013,962",1,2,
"53,771","4,013,963",3,1,
"53,772","4,013,964",1,1,
"53,773","4,013,965",2,1,
"53,774","4,013,966",1,1,
"53,775","4,013,967",1,1,
"53,776","4,013,968",1,1,
"53,777","4,013,969",1,2,
"53,778","4,013,970",1,2,
"53,779","4,013,975",2,1,
"53,780","4,013,986",1,1,
"53,781","4,013,985",1,1,
"53,782","4,013,988",3,1,
"53,783","4,013,990",1,1,
"53,784","4,013,992",1,2,
"53,785","4,012,592",1,1,
"53,786","4,012,593",1,1,
"53,787","4,012,594",1,1,
"53,788","4,012,595",1,1,
"53,789","4,012,596",1,1,
"53,790","4,012,598",3,1,
"53,791","4,012,599",2,2,
"53,792","4,012,600",1,1,
"53,793","4,012,601",3,1,
"53,794","4,012,602",2,1,
"53,795","4,012,603",2,1,
"53,796","4,012,605",2,1,
"53,797","4,012,608",1,1,
"53,798","4,012,609",1,1,
"53,799","4,012,610",3,1,
"53,800","4,012,613",3,1,
"53,801","4,012,615",2,1,
"53,802","4,012,616",1,1,
"53,803","4,012,617",1,1,
"53,804","4,012,621",2,1,
"53,805","4,012,619",1,1,
"53,806","4,012,620",2,1,
"53,807","4,012,622",3,1,
"53,808","4,012,637",1,1,
"53,809","4,012,638",2,1,
"53,810","4,012,639",3,1,
"53,811","4,012,640",1,1,
"53,812","4,012,643",1,1,
"53,813","4,012,644",3,1,
"53,814","4,012,645",1,1,
"53,815","4,012,646",1,1,
"53,816","4,012,647",1,1,
"53,817","4,012,649",2,1,
"53,818","4,012,650",1,1,
"53,819","4,012,660",1,1,
"53,820","4,012,652",2,1,
"53,821","4,012,653",1,1,
"53,822","4,012,654",3,1,
"53,823","4,012,655",1,1,
"53,824","4,012,657",2,1,
"53,825","4,012,658",1,1,
"53,826","4,012,661",2,1,
"53,827","4,012,662",2,1,
"53,828","4,012,663",1,1,
"53,829","4,012,665",2,1,
"53,830","4,012,666",1,1,
"53,831","4,012,668",2,1,
"53,832","4,012,659",2,1,
"53,833","4,012,671",1,1,
"53,834","4,012,672",1,1,
"53,835","4,012,629",1,1,
"53,836","4,012,629",2,1,
"53,837","4,012,630",2,1,
"53,838","4,012,631",3,1,
"53,839","4,012,632",1,1,
"53,840","4,012,633",3,1,
"53,841","4,012,675",1,2,
"53,842","4,012,676",1,1,
"53,843","4,012,678",1,1,
"53,844","4,012,679",1,1,
"53,845","4,012,681",2,1,
"53,846","4,012,682",2,1,
"53,847","4,012,684",3,1,
"53,848","4,012,685",1,1,
"53,849","4,012,686",1,1,
"53,850","4,012,689",2,1,
"53,851","4,012,691",1,1,
"53,852","4,012,634",1,1,
"53,853","4,012,636",2,1,
"53,854","4,012,569",3,1,
"53,855","4,012,568",1,1,
"53,856","4,012,568",3,1,
"53,857","4,012,565",3,1,
"53,858","4,012,563",3,1,
"53,859","4,012,559",2,1,
"53,860","4,012,695",1,1,
"53,861","4,012,696",3,1,
"53,862","4,012,697",1,1,
"53,863","4,012,698",1,1,
"53,864","4,012,700",2,1,
"53,865","4,014,193",1,2,
"53,866","4,014,197",1,2,
"53,867","4,014,197",3,1,
"53,868","4,014,199",1,2,
"53,869","4,014,202",1,1,
"53,870","4,014,202",3,1,
"53,871","4,014,203",1,1,
"53,872","4,014,205",1,2,
"53,873","4,014,207",1,1,
"53,874","4,014,208",1,1,
"53,875","4,014,211",1,1,
"53,876","4,014,212",1,2,
"53,877","4,014,213",1,2,
"53,878","4,014,215",1,1,
"53,879","4,014,216",1,2,
"53,880","4,014,217",1,1,
"53,881","4,014,218",1,1,
"53,882","4,014,219",1,1,
"53,883","4,014,221",1,2,
"53,884","4,014,222",1,2,
"53,885","4,014,226",3,1,
"53,886","4,014,227",1,2,
"53,887","4,014,229",1,3,
"53,888","4,014,230",1,2,
"53,889","4,014,231",1,2,
"53,890","4,014,232",1,1,
"53,891","4,014,233",3,2,
"53,892","4,014,234",1,2,
"53,893","4,014,235",1,2,
"53,894","4,014,236",3,1,
"53,895","4,014,237",1,2,
"53,896","4,014,238",1,2,
"53,897","4,014,239",1,2,
"53,898","4,014,240",1,1,
"53,899","4,014,267",1,1,
"53,900","4,014,269",1,1,
"53,901","4,014,271",1,1,
"53,902","4,014,272",2,1,
"53,903","4,014,275",1,1,
"53,904","4,014,276",3,1,
"53,905","4,014,277",3,1,
"53,906","4,014,278",2,1,
"53,907","4,014,279",3,1,
"53,908","4,014,280",1,1,
"53,909","4,014,280",3,1,
"53,910","4,014,281",1,1,
"53,911","4,014,281",3,1,
"53,912","4,014,282",2,1,
"53,913","4,014,283",1,1,
"53,914","4,014,284",3,1,
"53,915","4,014,312",1,1,
"53,916","4,014,313",3,1,
"53,917","4,014,315",1,1,
"53,918","4,014,316",2,1,
"53,919","4,014,317",2,1,
"53,920","4,014,318",1,1,
"53,921","4,014,320",2,1,
"53,922","4,014,323",1,1,
"53,923","4,014,324",2,1,
"53,924","4,014,326",6,1,
"53,925","4,014,327",1,1,
"53,926","4,014,336",1,1,
"53,927","4,014,337",1,1,
"53,928","4,014,338",2,1,
"53,929","4,014,339",2,1,
"53,930","4,014,340",1,1,
"53,931","4,014,340",2,1,
"53,932","4,014,341",1,1,
"53,933","4,014,341",3,1,
"53,934","4,014,342",2,1,
"53,935","4,014,343",1,1,
"53,936","4,014,344",1,1,
"53,937","4,014,345",2,1,
"53,938","4,014,347",2,1,
"53,939","4,014,348",1,1,
"53,940","4,014,349",1,1,
"53,941","4,014,351",2,1,
"53,942","4,014,352",1,1,
"53,943","4,014,353",1,1,
"53,944","4,014,354",1,1,
"53,945","4,014,354",2,1,
"53,946","4,014,355",2,1,
"53,947","4,014,355",3,1,
"53,948","4,014,356",1,1,
"53,949","4,014,356",3,1,
"53,950","4,014,357",1,1,
"53,951","4,014,358",1,1,
"53,952","4,014,362",1,1,
"53,953","4,014,362",2,1,
"53,954","4,014,363",1,1,
"53,955","4,014,364",2,1,
"53,956","4,014,364",4,1,
"53,957","4,014,365",1,1,
"53,958","4,014,366",2,1,
"53,959","4,014,367",1,1,
"53,960","4,014,368",4,1,
"53,961","4,014,370",1,2,
"53,962","4,013,993",3,1,
"53,963","4,013,995",3,1,
"53,964","4,013,996",1,1,
"53,965","4,013,997",1,1,
"53,966","4,013,999",1,1,
"53,967","4,014,001",1,1,
"53,968","4,014,002",1,2,
"53,969","4,014,003",1,2,
"53,970","4,014,006",1,1,
"53,971","4,014,007",1,1,
"53,972","4,014,008",1,2,
"53,973","4,014,011",1,1,
"53,974","4,014,012",1,2,
"53,975","4,014,013",1,1,
"53,976","4,014,014",3,1,
"53,977","4,014,015",3,1,
"53,978","4,014,017",1,1,
"53,979","4,014,018",1,2,
"53,980","4,014,016",1,1,
"53,981","4,014,021",1,1,
"53,982","4,014,021",3,1,
"53,983","4,014,025",1,1,
"53,984","4,014,032",1,1,
"53,985","4,014,033",2,1,
"53,986","4,014,034",3,1,
"53,987","4,014,036",2,2,
"53,988","4,014,037",1,1,
"53,989","4,014,037",2,2,
"53,990","4,014,038",1,1,
"53,991","4,014,039",3,1,
"53,992","4,014,041",2,1,
"53,993","4,014,042",2,1,
"53,994","4,014,043",2,1,
"53,995","4,014,046",2,1,
"53,996","4,014,047",2,1,
"53,997","4,014,048",1,1,
"53,998","4,014,049",2,1,
"53,999","4,014,051",3,1,
"54,000","4,014,052",1,1,
"54,001","4,014,053",1,1,
"54,002","4,014,054",1,1,
"54,003","4,014,054",3,1,
"54,004","4,014,055",2,1,
"54,005","4,014,056",1,1,
"54,006","4,014,058",1,1,
"54,007","4,014,060",3,1,
"54,008","4,014,061",1,1,
"54,009","4,014,062",1,1,
"54,010","4,014,064",1,1,
"54,011","4,014,063",3,1,
"54,012","4,014,065",2,1,
"54,013","4,014,066",1,1,
"54,014","4,014,067",2,1,
"54,015","4,014,068",1,1,
"54,016","4,014,068",2,1,
"54,017","4,014,069",1,2,
"54,018","4,014,070",1,1,
"54,019","4,014,070",3,1,
"54,020","4,014,071",1,1,
"54,021","4,014,072",2,1,
"54,022","4,014,074",2,1,
"54,023","4,014,075",2,1,
"54,024","4,014,078",1,1,
"54,025","4,014,080",2,1,
"54,026","4,014,082",1,1,
"54,027","4,014,084",1,1,
"54,028","4,014,085",1,1,
"54,029","4,014,087",1,1,
"54,030","4,014,086",2,1,
"54,031","4,014,089",2,1,
"54,032","4,014,091",2,1,
"54,033","4,014,092",2,2,
"54,034","4,014,093",3,1,
"54,035","4,014,094",2,1,
"54,036","4,014,096",2,1,
"54,037","4,014,107",1,1,
"54,038","4,014,109",1,2,
"54,039","4,014,114",3,1,
"54,040","4,014,116",1,1,
"54,041","4,014,117",3,1,
"54,042","4,014,119",1,1,
"54,043","4,014,120",3,1,
"54,044","4,014,122",2,1,
"54,045","4,014,125",3,1,
"54,046","4,014,126",3,1,
"54,047","4,014,128",1,1,
"54,048","4,014,129",1,1,
"54,049","4,014,131",2,2,
"54,050","4,014,132",3,1,
"54,051","4,014,134",1,1,
"54,052","4,014,135",1,1,
"54,053","4,014,136",2,1,
"54,054","4,014,137",1,1,
"54,055","4,014,137",2,2,
"54,056","4,014,139",1,1,
"54,057","4,014,140",2,1,
"54,058","4,014,141",3,1,
"54,059","4,014,142",1,1,
"54,060","4,014,143",2,1,
"54,061","4,014,144",1,1,
"54,062","4,014,145",1,1,
"54,063","4,014,146",2,1,
"54,064","4,014,148",1,1,
"54,065","4,014,149",1,1,
"54,066","4,014,151",2,1,
"54,067","4,014,153",2,1,
"54,068","4,014,155",1,1,
"54,069","4,014,156",2,1,
"54,070","4,014,157",1,1,
"54,071","4,014,158",2,1,
"54,072","4,014,160",1,1,
"54,073","4,014,161",1,2,
"54,074","4,014,162",1,1,
"54,075","4,014,164",2,1,
"54,076","4,014,167",1,1,
