OBJECTID,Pole_id,Pole_T_type,Quantity,Note_
"79,498","4,010,678",1,4,
"79,499","4,010,679",1,4,
"79,500","4,010,681",1,4,
"79,501","4,010,682",1,3,
"79,502","4,010,684",1,19,
"79,503","4,010,685",1,3,
"79,504","4,010,685",2,3,
"79,505","4,010,686",1,3,
"79,506","4,010,686",2,4,
"79,507","4,010,687",1,3,
"79,508","4,010,687",2,4,
"79,509","4,010,688",1,3,
"79,510","4,010,688",2,4,
"79,511","4,010,689",1,3,
"79,512","4,010,689",2,4,
"79,513","4,010,690",2,5,
"79,514","4,010,691",2,4,
"79,515","4,010,692",1,1,
"79,516","4,010,692",2,5,
"79,517","4,010,693",1,5,
"79,518","4,010,694",1,3,
"79,519","4,010,695",1,1,
"79,520","4,010,695",2,4,
"79,521","4,010,696",1,2,
"79,522","4,010,696",2,5,
"79,523","4,010,697",1,2,
"79,524","4,010,697",2,4,
"79,525","4,010,698",1,5,
"79,526","4,010,698",2,1,
"79,527","4,010,699",1,1,
"79,528","4,010,699",2,4,
"79,529","4,010,700",1,2,
"79,530","4,010,700",2,4,
"79,531","4,010,701",1,2,
"79,532","4,010,701",2,4,
"79,533","4,010,702",2,4,
"79,534","4,010,703",1,2,
"79,535","4,010,703",2,3,
"79,536","4,010,704",1,2,
"79,537","4,010,704",2,3,
"79,538","4,010,705",2,3,
"79,539","4,010,706",1,5,
"79,540","4,010,707",1,4,
"79,541","4,010,708",1,6,
"79,542","4,010,709",1,2,
"79,543","4,010,710",1,5,
"79,544","4,010,711",1,4,
"79,545","4,010,712",1,2,
"79,546","4,010,713",1,4,
"79,547","4,010,714",1,4,
"79,548","4,010,715",1,2,
"79,549","4,010,716",1,2,
"79,550","4,010,717",1,2,
"79,551","4,010,718",1,2,
"79,552","4,010,719",1,2,
"79,553","4,010,719",2,3,
"79,554","4,010,720",1,2,
"79,555","4,010,720",2,3,
"79,556","4,010,722",1,1,
"79,557","4,010,721",1,2,
"79,558","4,010,721",2,3,
"79,559","4,010,723",1,2,
"79,560","4,010,723",2,3,
"79,561","4,010,725",1,2,
"79,562","4,010,725",2,3,
"79,563","4,010,724",1,2,
"79,564","4,010,726",1,2,
"79,565","4,010,726",2,3,
"79,566","4,010,727",1,2,
"79,567","4,010,727",2,3,
"79,568","4,010,728",1,2,
"79,569","4,010,728",2,3,
"79,570","4,010,730",1,2,
"79,571","4,010,730",2,3,
"79,572","4,010,731",1,1,
"79,573","4,010,732",1,5,
"79,574","4,010,733",1,6,
"79,575","4,010,734",1,4,
"79,576","4,010,735",1,1,
"79,577","4,010,736",1,2,
"79,578","4,010,737",1,2,
"79,579","4,010,738",1,2,
"79,580","4,010,739",1,2,
"79,581","4,010,740",1,2,
"79,582","4,010,741",1,2,
"79,583","4,010,742",1,2,
"79,584","4,010,746",1,5,
"79,585","4,010,747",1,5,
"79,586","4,010,748",1,5,
"79,587","4,010,750",1,4,
"79,588","4,010,749",1,5,
"79,589","4,010,751",1,4,
"79,590","4,010,752",1,5,
"79,591","4,010,745",1,2,
"79,592","4,010,753",1,5,
"79,593","4,010,754",1,5,
"79,594","4,010,756",1,2,
"79,595","4,010,756",2,3,
"79,596","4,010,755",1,2,
"79,597","4,010,757",1,5,
"79,598","4,010,758",1,2,
"79,599","4,010,758",2,3,
"79,600","4,010,759",1,2,
"79,601","4,010,759",2,5,
"79,602","4,010,760",1,1,
"79,603","4,010,760",2,3,
"79,604","4,010,761",1,3,
"79,605","3,011,824",1,3,
"79,606","3,011,825",1,5,
"79,607","3,011,826",1,2,
"79,608","3,011,827",1,2,
"79,609","3,011,816",1,2,
"79,610","3,011,829",1,2,
"79,611","3,011,830",1,2,
"79,612","3,011,831",1,2,
"79,613","3,011,832",1,5,
"79,614","3,011,833",1,2,
"79,615","3,011,834",1,6,
"79,616","3,011,835",1,2,
"79,617","3,011,836",1,4,
"79,618","3,011,837",1,2,
"79,619","3,011,838",1,3,
"79,620","3,011,839",1,2,
"79,621","3,011,840",1,2,
"79,622","3,011,841",1,2,
"79,623","3,011,842",1,6,
"79,624","3,011,843",1,4,
"79,625","3,011,844",1,2,
"79,626","3,011,846",1,6,
"79,627","3,011,845",1,4,
"79,628","3,011,847",2,1,
"79,629","3,011,848",2,1,
"79,630","3,011,849",1,3,
"79,631","3,011,850",2,1,
"79,632","3,011,851",1,2,
"79,633","3,011,851",2,1,
"79,634","3,011,852",2,1,
"79,635","3,011,853",1,5,
"79,636","3,011,854",2,1,
"79,637","3,011,855",1,2,
"79,638","3,011,856",1,2,
"79,639","3,011,857",1,2,
"79,640","3,011,859",1,2,
"79,641","3,011,858",1,1,
"79,642","3,011,860",1,2,
"79,643","4,011,877",1,14,
"79,644","4,011,878",1,6,
"79,645","4,011,879",1,9,
"79,646","4,011,880",1,8,
"79,647","4,011,881",1,4,
"79,648","4,011,882",1,5,
"79,649","4,011,882",2,1,
"79,650","4,011,883",1,5,
"79,651","4,011,883",2,1,
"79,652","4,011,884",1,5,
"79,653","4,011,884",2,2,
"79,654","4,011,885",1,5,
"79,655","4,011,885",2,1,
"79,656","4,011,886",1,5,
"79,657","4,011,886",2,1,
"79,658","4,011,887",1,5,
"79,659","4,011,887",2,1,
"79,660","4,011,889",1,5,
"79,661","4,011,890",1,5,
"79,662","4,011,891",1,3,
"79,663","4,011,892",1,5,
"79,664","4,011,893",1,5,
"79,665","4,011,894",1,5,
"79,666","4,011,895",1,6,
"79,667","4,011,896",1,4,
"79,668","4,011,898",1,5,
"79,669","4,011,898",2,1,
"79,670","4,011,897",1,4,
"79,671","4,011,899",1,2,
"79,672","4,011,900",1,5,
"79,673","4,011,901",1,6,
"79,674","4,011,902",1,6,
"79,675","4,011,904",1,2,
"79,676","4,011,905",1,6,
"79,677","4,011,906",1,3,
"79,678","4,011,907",1,4,
"79,679","4,011,908",1,4,
"79,680","4,011,909",1,4,
"79,681","4,011,910",1,4,
"79,682","4,011,912",1,3,
"79,683","4,011,913",1,3,
"79,684","4,011,914",1,4,
"79,685","4,011,915",1,5,
"79,686","4,011,916",1,3,
"79,687","4,011,916",2,1,
"79,688","4,011,917",2,2,
"79,689","4,011,918",2,3,
"79,690","4,011,919",1,5,
"79,691","4,011,919",2,1,
"79,692","4,011,921",1,5,
"79,693","4,011,921",2,2,
"79,694","4,011,922",1,4,
"79,695","4,011,923",1,3,
"79,696","4,011,924",1,3,
"79,697","4,011,926",1,5,
"79,698","4,011,926",2,2,
"79,699","4,011,927",2,1,
"79,700","4,011,928",2,2,
"79,701","4,011,930",2,2,
"79,702","4,011,931",2,1,
"79,703","4,011,932",2,1,
"79,704","4,011,933",2,1,
"79,705","4,011,934",2,1,
"79,706","4,011,935",2,1,
"79,707","4,011,936",2,1,
"79,708","4,011,937",2,1,
"79,709","4,011,938",1,5,
"79,710","4,011,938",2,1,
"79,711","4,011,939",1,5,
"79,712","4,011,939",2,1,
"79,713","4,011,940",1,5,
"79,714","4,011,940",2,1,
"79,715","4,011,941",1,5,
"79,716","4,011,941",2,1,
"79,717","4,011,943",1,5,
"79,718","4,011,943",2,1,
"79,719","4,011,944",1,5,
"79,720","4,011,944",2,1,
"79,721","4,011,945",1,5,
"79,722","4,011,945",2,1,
"79,723","4,011,946",1,8,
"79,724","4,011,948",1,5,
"79,725","4,011,948",2,1,
"79,726","4,011,949",1,12,
"79,727","4,011,951",1,5,
"79,728","4,011,952",1,2,
"79,729","4,011,956",1,5,
"79,730","4,011,955",1,5,
"79,731","4,011,953",1,5,
"79,732","4,011,957",1,9,
"79,733","4,011,959",1,5,
"79,734","4,011,959",2,1,
"79,735","4,011,960",1,5,
"79,736","4,011,960",2,1,
"79,737","4,011,961",1,6,
"79,738","4,011,962",1,7,
"79,739","4,011,963",2,1,
"79,740","4,011,964",2,1,
"79,741","4,011,965",2,1,
"79,742","4,011,967",2,1,
"79,743","4,011,973",1,4,
"79,744","4,011,974",1,5,
"79,745","4,011,975",1,5,
"79,746","4,011,977",2,1,
"79,747","4,011,980",2,2,
"79,748","4,011,978",2,1,
"79,749","4,011,979",2,1,
"79,750","4,011,981",2,1,
"79,751","4,011,982",1,4,
"79,752","4,011,982",2,1,
"79,753","4,011,983",1,3,
"79,754","4,011,984",1,5,
"79,755","4,011,985",1,5,
"79,756","4,011,986",2,1,
"79,757","4,011,988",2,2,
"79,758","4,011,991",2,1,
"79,759","4,011,992",1,4,
"79,760","4,011,994",1,4,
"79,761","4,011,996",1,9,
"79,762","4,011,998",1,2,
"79,763","4,011,999",1,6,
"79,764","4,012,000",1,9,
"79,765","4,012,000",2,2,
"79,766","4,012,001",1,11,
"79,767","4,012,002",1,9,
"79,768","4,012,003",1,9,
"79,769","4,012,004",1,9,
"79,770","4,012,005",1,7,
"79,771","4,012,006",1,3,
"79,772","4,012,007",1,6,
"79,773","4,012,008",1,9,
"79,774","4,012,009",1,8,
"79,775","4,012,010",1,6,
"79,776","4,012,011",1,7,
"79,777","4,012,012",1,5,
"79,778","4,012,013",1,5,
"79,779","4,012,014",1,5,
"79,780","4,012,015",2,1,
"79,781","4,012,016",2,1,
"79,782","4,010,762",1,4,
"79,783","4,010,763",1,2,
"79,784","4,010,764",1,4,
"79,785","4,010,765",1,2,
"79,786","4,010,766",1,2,
"79,787","4,010,767",1,2,
"79,788","4,010,768",1,2,
"79,789","4,010,769",1,2,
"79,790","4,010,770",1,2,
"79,791","4,010,771",1,2,
"79,792","4,010,771",2,3,
"79,793","4,010,772",1,2,
"79,794","4,010,773",1,1,
"79,795","4,010,773",2,3,
"79,796","4,010,774",1,2,
"79,797","4,010,775",1,2,
"79,798","4,010,775",2,2,
"79,799","4,010,776",1,3,
"79,800","4,010,777",1,4,
"79,801","4,010,778",1,4,
"79,802","4,010,779",1,2,
"79,803","4,010,780",1,6,
"79,804","4,010,781",1,6,
"79,805","4,010,782",1,6,
"79,806","4,010,783",1,3,
"79,807","4,010,784",1,4,
"79,808","4,010,785",1,4,
"79,809","4,010,786",1,4,
"79,810","4,010,787",1,6,
"79,811","4,010,789",1,2,
"79,812","4,010,790",1,2,
"79,813","4,010,791",2,1,
"79,814","4,010,792",1,2,
"79,815","4,010,793",1,2,
"79,816","4,010,795",1,5,
"79,817","4,010,796",1,4,
"79,818","4,010,797",1,4,
"79,819","4,010,798",2,1,
"79,820","4,010,799",1,4,
"79,821","4,010,800",1,6,
"79,822","4,010,801",1,4,
"79,823","4,010,802",1,5,
"79,824","4,010,803",1,3,
"79,825","4,010,804",1,2,
"79,826","4,010,805",1,4,
"79,827","4,010,806",1,7,
"79,828","4,010,807",1,6,
"79,829","4,010,808",1,4,
"79,830","4,010,809",2,2,
"79,831","4,010,810",1,5,
"79,832","4,010,811",2,2,
"79,833","4,010,812",1,5,
"79,834","4,010,813",1,6,
"79,835","4,010,814",1,7,
"79,836","4,010,815",1,7,
"79,837","4,010,816",1,6,
"79,838","4,010,817",1,2,
"79,839","4,010,817",2,6,
"79,840","4,010,818",1,2,
"79,841","4,010,819",1,1,
"79,842","4,010,819",2,4,
"79,843","4,010,820",1,7,
"79,844","4,010,821",1,6,
"79,845","4,010,822",1,5,
"79,846","4,010,823",1,6,
"79,847","4,010,824",1,6,
"79,848","4,010,825",1,5,
"79,849","4,010,827",1,5,
"79,850","4,010,826",1,4,
"79,851","4,010,828",1,2,
"79,852","4,010,828",2,3,
"79,853","4,010,829",1,2,
"79,854","4,010,829",2,3,
"79,855","4,010,830",1,2,
"79,856","4,010,830",2,3,
"79,857","4,010,831",1,2,
"79,858","4,010,831",2,2,
"79,859","4,010,832",1,2,
"79,860","4,010,832",2,3,
"79,861","4,010,833",1,2,
"79,862","4,010,833",2,2,
"79,863","4,010,835",1,3,
"79,864","4,010,835",2,2,
"79,865","4,010,834",1,4,
"79,866","4,010,836",1,3,
"79,867","4,010,836",2,3,
"79,868","4,010,837",1,3,
"79,869","4,010,837",2,2,
"79,870","4,010,838",1,3,
"79,871","4,010,838",2,2,
"79,872","4,010,839",1,3,
"79,873","4,010,839",2,2,
"79,874","4,010,840",1,3,
"79,875","4,010,840",2,2,
"79,876","4,010,841",1,3,
"79,877","4,010,841",2,2,
"79,878","4,010,842",1,3,
"79,879","4,010,842",2,3,
"79,880","4,010,843",1,4,
"79,881","4,010,843",2,2,
"79,882","4,010,844",1,2,
"79,883","4,010,844",2,3,
"79,884","4,010,845",1,5,
"79,885","4,010,847",1,2,
"79,886","4,010,847",2,3,
"79,887","4,010,846",1,4,
"79,888","4,010,846",2,1,
"79,889","4,010,848",1,2,
"79,890","4,010,848",2,2,
"79,891","4,010,849",1,2,
"79,892","4,010,849",2,2,
"79,893","4,010,851",1,2,
"79,894","4,010,851",2,2,
"79,895","4,010,850",1,2,
"79,896","4,010,852",1,2,
"79,897","3,011,030",1,6,
"79,898","3,011,031",1,5,
"79,899","3,011,032",1,5,
"79,900","3,011,033",1,5,
"79,901","3,011,034",1,10,
"79,902","3,011,035",1,5,
"79,903","3,011,036",1,5,
"79,904","3,011,037",1,3,
"79,905","3,011,038",1,2,
"79,906","3,011,039",1,2,
"79,907","3,011,040",1,3,
"79,908","3,011,041",1,3,
"79,909","3,011,042",1,5,
"79,910","3,011,043",1,3,
"79,911","3,011,044",1,4,
"79,912","3,011,045",1,4,
"79,913","3,011,047",1,2,
"79,914","3,011,051",1,2,
"79,915","3,011,057",1,3,
"79,916","3,011,053",1,2,
"79,917","3,011,058",1,3,
"79,918","3,011,059",1,8,
"79,919","3,011,060",1,3,
"79,920","3,011,061",1,4,
"79,921","3,011,062",1,5,
"79,922","3,011,063",1,4,
"79,923","3,011,064",2,1,
"79,924","3,011,068",1,2,
"79,925","3,011,069",1,3,
"79,926","3,011,070",1,2,
"79,927","3,011,071",1,2,
"79,928","3,011,072",1,4,
"79,929","3,011,073",1,2,
"79,930","3,011,074",1,2,
"79,931","3,011,075",1,2,
"79,932","3,011,076",1,4,
"79,933","3,011,077",1,2,
"79,934","3,011,078",1,2,
"79,935","3,011,080",1,2,
"79,936","3,011,081",1,3,
"79,937","3,011,082",1,3,
"79,938","3,011,083",1,3,
"79,939","3,011,084",1,3,
"79,940","3,011,085",1,2,
"79,941","3,011,086",1,2,
"79,942","3,011,087",1,2,
"79,943","3,011,088",1,2,
"79,944","3,011,089",1,1,
"79,945","3,011,090",1,2,
"79,946","3,011,091",1,3,
"79,947","3,011,092",1,3,
"79,948","3,011,093",1,6,
"79,949","3,011,094",1,3,
"79,950","3,011,095",1,3,
"79,951","3,011,096",1,3,
"79,952","3,011,097",1,3,
"79,953","3,011,098",1,7,
"79,954","3,011,099",1,4,
"79,955","3,011,100",1,4,
"79,956","3,011,101",1,5,
"79,957","3,011,102",1,5,
"79,958","3,011,103",1,4,
"79,959","3,011,104",1,2,
"79,960","3,011,105",1,4,
"79,961","3,011,107",1,4,
"79,962","3,011,108",1,4,
"79,963","3,011,109",1,4,
"79,964","3,011,110",1,4,
"79,965","3,011,111",1,4,
"79,966","3,011,112",1,4,
"79,967","3,011,113",1,4,
"79,968","3,011,114",1,7,
"79,969","3,011,115",1,5,
"79,970","3,011,116",1,2,
"79,971","3,011,201",1,6,
"79,972","3,011,118",1,4,
"79,973","3,011,119",1,4,
"79,974","3,011,120",1,4,
"79,975","3,011,121",1,4,
"79,976","3,011,122",1,4,
"79,977","3,011,123",1,4,
"79,978","3,011,124",1,4,
"79,979","3,011,125",1,4,
"79,980","3,011,126",1,3,
"79,981","3,011,127",1,2,
"79,982","3,011,127",2,1,
"79,983","3,011,128",1,2,
"79,984","3,011,128",2,1,
"79,985","3,011,129",2,1,
"79,986","3,011,130",2,1,
"79,987","3,011,131",1,1,
"79,988","3,011,131",2,1,
"79,989","3,011,132",1,2,
"79,990","3,011,133",1,1,
"79,991","3,011,133",2,1,
"79,992","3,011,134",1,3,
"79,993","3,011,135",1,3,
"79,994","3,011,136",1,6,
"79,995","3,011,137",1,5,
"79,996","3,011,138",1,4,
"79,997","3,011,139",1,7,
"79,998","3,011,140",1,3,
"79,999","3,011,141",1,3,
"80,000","3,011,142",1,3,
"80,001","3,011,143",1,3,
"80,002","3,011,144",1,6,
"80,003","3,011,145",1,3,
"80,004","3,011,146",1,5,
"80,005","3,011,147",1,8,
"80,006","3,011,148",1,4,
"80,007","3,011,149",1,4,
"80,008","3,011,150",1,4,
"80,009","3,011,151",1,4,
"80,010","3,011,152",1,3,
"80,011","3,011,153",1,7,
"80,012","3,011,154",1,3,
"80,013","3,011,155",1,3,
"80,014","3,011,156",1,2,
"80,015","3,011,157",1,3,
"80,016","3,011,158",1,5,
"80,017","3,011,159",1,5,
"80,018","3,011,160",1,5,
"80,019","3,011,161",1,4,
"80,020","3,011,162",1,4,
"80,021","3,011,163",1,3,
"80,022","3,011,164",1,5,
"80,023","3,011,165",1,5,
"80,024","3,011,166",1,5,
"80,025","3,011,167",1,12,
"80,026","3,011,168",1,6,
"80,027","3,011,169",1,3,
"80,028","3,011,170",1,2,
"80,029","3,011,171",1,3,
"80,030","3,011,172",1,3,
"80,031","3,011,173",1,3,
"80,032","3,011,174",1,3,
"80,033","3,011,176",1,5,
"80,034","3,011,176",2,2,
"80,035","3,011,177",1,7,
"80,036","3,011,177",2,1,
"80,037","3,011,178",1,2,
"80,038","3,011,179",1,2,
"80,039","3,011,180",1,2,
"80,040","3,011,181",1,9,
"80,041","3,011,181",2,1,
"80,042","3,011,182",1,5,
"80,043","3,011,183",1,5,
"80,044","3,011,175",1,4,
"80,045","3,011,184",1,4,
"80,046","3,011,185",1,4,
"80,047","3,011,186",1,4,
"80,048","3,011,187",1,4,
"80,049","3,011,188",1,2,
"80,050","3,011,189",1,2,
"80,051","3,011,190",1,2,
"80,052","3,011,191",1,2,
"80,053","3,011,192",1,2,
"80,054","3,011,193",1,2,
"80,055","3,011,194",1,2,
"80,056","3,011,195",1,5,
"80,057","3,011,196",1,5,
"80,058","3,011,197",1,6,
"80,059","3,011,198",1,5,
"80,060","3,011,199",1,5,
"80,061","3,011,200",1,5,
"80,062","3,011,117",1,3,
"80,063","3,011,202",1,2,
"80,064","3,011,204",2,1,
"80,065","3,011,251",1,25,
"80,066","3,011,253",1,16,
"80,067","3,011,254",1,5,
"80,068","3,011,255",1,5,
"80,069","3,011,256",1,3,
"80,070","3,011,257",1,10,
"80,071","3,011,258",1,5,
"80,072","3,011,259",1,6,
"80,073","3,011,260",1,4,
"80,074","3,011,261",1,3,
"80,075","3,011,262",1,3,
"80,076","3,011,263",1,5,
"80,077","3,011,264",1,7,
"80,078","3,011,265",1,5,
"80,079","3,011,267",1,4,
"80,080","3,011,269",1,5,
"80,081","3,011,270",1,4,
"80,082","3,011,271",1,6,
"80,083","3,011,273",1,2,
"80,084","3,011,274",1,3,
"80,085","3,011,275",1,5,
"80,086","3,011,276",1,2,
"80,087","3,011,278",1,6,
"80,088","3,011,277",1,4,
"80,089","3,011,279",1,6,
"80,090","3,011,280",1,4,
"80,091","3,011,281",1,3,
"80,092","3,011,282",1,3,
"80,093","3,011,283",1,2,
"80,094","3,011,284",1,2,
"80,095","3,011,285",1,6,
"80,096","3,011,286",1,6,
"80,097","3,011,288",1,5,
"80,098","3,011,287",1,2,
"80,099","3,011,289",1,5,
"80,100","3,011,290",2,1,
"80,101","3,011,291",1,2,
"80,102","3,011,292",1,5,
"80,103","3,011,293",2,1,
"80,104","3,011,294",1,2,
"80,105","3,011,296",1,2,
"80,106","3,011,298",1,2,
"80,107","3,011,299",1,2,
"80,108","3,011,300",1,2,
"80,109","3,011,301",1,3,
"80,110","3,011,302",1,3,
"80,111","3,011,303",1,3,
"80,112","3,011,304",1,3,
"80,113","3,011,305",1,2,
"80,114","3,011,306",1,2,
"80,115","3,011,307",1,7,
"80,116","3,011,308",1,14,
"80,117","3,011,309",1,2,
"80,118","3,011,310",1,5,
"80,119","3,011,311",1,4,
"80,120","3,011,312",1,5,
"80,121","3,011,313",1,2,
"80,122","3,011,314",1,2,
"80,123","3,011,315",1,2,
"80,124","3,011,316",1,2,
"80,125","3,011,317",1,2,
"80,126","3,011,318",1,2,
"80,127","3,011,319",1,3,
"80,128","3,011,320",1,2,
"80,129","3,011,321",1,2,
"80,130","3,011,322",1,2,
"80,131","3,011,323",1,2,
"80,132","3,011,324",1,2,
"80,133","3,011,325",1,2,
"80,134","3,011,326",1,2,
"80,135","3,011,327",1,4,
"80,136","3,011,328",1,2,
"80,137","3,011,329",1,2,
"80,138","3,011,330",1,2,
"80,139","3,011,331",1,2,
"80,140","3,011,332",1,2,
"80,141","3,011,333",1,2,
"80,142","3,011,334",1,2,
"80,143","3,011,335",1,2,
"80,144","3,011,336",1,2,
"80,145","3,011,337",2,1,
"80,146","3,011,338",1,2,
"80,147","3,011,339",1,3,
"80,148","3,011,340",1,2,
"80,149","3,011,341",2,1,
"80,150","3,011,342",1,2,
"80,151","3,011,343",1,2,
"80,152","3,011,345",1,2,
"80,153","3,011,346",1,2,
"80,154","3,011,347",1,2,
"80,155","3,011,351",1,2,
"80,156","3,011,349",1,2,
"80,157","3,011,350",1,2,
"80,158","3,011,352",1,4,
"80,159","3,011,353",1,4,
"80,160","3,011,354",1,6,
"80,161","3,011,355",1,6,
"80,162","3,011,357",2,3,
"80,163","3,011,358",1,3,
"80,164","3,011,359",1,4,
"80,165","3,011,360",1,4,
"80,166","3,011,361",1,5,
"80,167","3,011,362",1,6,
"80,168","3,011,363",1,2,
"80,169","3,011,364",1,2,
"80,170","3,011,366",1,6,
"80,171","3,011,367",1,7,
"80,172","3,011,368",1,2,
"80,173","3,011,369",1,1,
"80,174","3,011,370",1,2,
"80,175","3,011,372",1,6,
"80,176","3,011,205",1,4,
"80,177","3,011,206",1,4,
"80,178","3,011,207",1,5,
"80,179","3,011,208",1,3,
"80,180","3,011,209",1,4,
"80,181","3,011,210",1,4,
"80,182","3,011,211",1,2,
"80,183","3,011,212",1,1,
"80,184","3,011,216",1,4,
"80,185","3,011,213",1,5,
"80,186","3,011,214",1,3,
"80,187","3,011,215",1,2,
"80,188","3,011,217",1,5,
"80,189","3,011,218",1,5,
"80,190","3,011,219",1,6,
"80,191","3,011,220",1,6,
"80,192","3,011,221",1,3,
"80,193","3,011,222",1,3,
"80,194","3,011,223",1,3,
"80,195","3,011,224",1,4,
"80,196","3,011,225",1,5,
"80,197","3,011,226",1,3,
"80,198","3,011,227",1,5,
"80,199","3,011,228",1,2,
"80,200","3,011,230",1,4,
"80,201","3,011,231",1,4,
"80,202","3,011,232",1,2,
"80,203","3,011,233",1,2,
"80,204","3,011,236",1,2,
"80,205","3,011,234",1,2,
"80,206","3,011,235",1,2,
"80,207","3,011,239",1,2,
"80,208","3,011,238",1,2,
"80,209","3,011,237",1,2,
"80,210","3,011,240",1,2,
"80,211","3,011,241",2,1,
"80,212","3,011,242",1,2,
"80,213","3,011,243",1,4,
"80,214","3,011,244",1,2,
"80,215","3,011,245",1,2,
"80,216","3,011,247",1,3,
"80,217","3,011,248",1,4,
"80,218","3,011,373",1,5,
"80,219","3,011,374",1,4,
"80,220","3,011,375",1,4,
"80,221","3,011,376",1,3,
"80,222","3,011,377",1,2,
"80,223","3,011,378",1,3,
"80,224","3,011,379",1,2,
"80,225","3,011,380",1,2,
"80,226","3,011,381",1,5,
"80,227","3,011,382",1,2,
"80,228","3,011,383",1,3,
"80,229","3,011,384",1,1,
"80,230","3,011,385",1,2,
"80,231","3,011,386",1,2,
"80,232","3,011,387",1,3,
"80,233","3,011,388",1,2,
"80,234","3,011,389",1,3,
"80,235","3,011,390",1,2,
"80,236","3,011,392",1,2,
"80,237","3,011,393",1,3,
"80,238","3,011,394",1,2,
"80,239","3,011,395",1,2,
"80,240","3,011,397",1,5,
"80,241","3,011,398",1,1,
"80,242","3,011,399",1,3,
"80,243","3,011,400",2,1,
"80,244","3,011,401",1,5,
"80,245","3,011,402",2,1,
"80,246","3,011,403",2,3,
"80,247","3,011,404",2,2,
"80,248","3,011,405",2,2,
"80,249","3,011,406",2,2,
"80,250","3,011,407",2,2,
"80,251","3,011,408",2,2,
"80,252","3,011,409",1,2,
"80,253","3,011,410",2,2,
"80,254","3,011,411",2,2,
"80,255","3,011,412",1,2,
"80,256","3,011,413",1,4,
"80,257","3,011,415",1,3,
"80,258","3,011,416",1,5,
"80,259","3,011,417",1,4,
"80,260","3,011,417",2,1,
"80,261","3,011,418",1,2,
"80,262","3,011,419",1,3,
"80,263","3,011,420",1,4,
"80,264","3,011,420",2,1,
"80,265","3,011,421",1,4,
"80,266","3,011,421",2,1,
"80,267","3,011,422",1,4,
"80,268","3,011,422",2,1,
"80,269","3,011,423",1,3,
"80,270","3,011,424",2,1,
"80,271","3,011,425",1,3,
"80,272","3,011,426",1,2,
"80,273","3,011,427",1,2,
"80,274","3,011,428",1,5,
"80,275","3,011,429",1,4,
"80,276","3,011,431",1,3,
"80,277","3,011,432",1,2,
"80,278","3,011,433",1,7,
"80,279","3,011,434",1,5,
"80,280","3,011,435",1,5,
"80,281","3,011,436",1,6,
"80,282","3,011,437",1,5,
"80,283","3,011,438",1,3,
"80,284","3,011,439",1,3,
"80,285","3,011,440",1,5,
"80,286","3,011,441",1,5,
"80,287","3,011,442",1,2,
"80,288","3,011,443",1,9,
"80,289","3,011,444",1,5,
"80,290","3,011,445",1,1,
"80,291","3,011,446",1,1,
"80,292","3,011,449",2,1,
"80,293","3,011,448",2,1,
"80,294","3,011,450",2,1,
"80,295","3,011,452",2,1,
"80,296","3,011,454",1,5,
"80,297","3,011,455",1,6,
"80,298","3,011,456",1,3,
"80,299","3,011,458",1,3,
"80,300","3,011,459",1,3,
"80,301","3,011,460",1,2,
"80,302","3,011,461",1,3,
"80,303","3,011,462",1,1,
"80,304","3,011,463",1,1,
"80,305","3,011,464",1,1,
"80,306","3,011,464",2,1,
"80,307","3,011,466",1,3,
"80,308","3,011,467",1,4,
"80,309","3,011,468",2,1,
"80,310","3,011,469",2,1,
"80,311","3,011,470",2,1,
"80,312","3,011,471",2,1,
"80,313","3,011,472",2,1,
"80,314","3,011,473",2,1,
"80,315","3,011,474",2,1,
"80,316","3,011,475",2,1,
"80,317","3,011,476",2,1,
"80,318","3,011,477",2,1,
"80,319","3,011,478",2,1,
"80,320","3,011,479",2,1,
"80,321","3,011,480",2,1,
"80,322","3,011,481",2,1,
"80,323","3,011,482",2,1,
"80,324","3,011,483",2,1,
"80,325","3,011,484",2,1,
"80,326","3,011,487",2,1,
"80,327","3,011,485",2,1,
"80,328","3,011,486",2,1,
"80,329","3,011,488",1,2,
"80,330","3,011,489",1,2,
"80,331","3,011,490",1,2,
"80,332","3,011,491",1,2,
"80,333","3,011,492",1,2,
"80,334","3,011,494",1,8,
"80,335","3,011,495",1,4,
"80,336","3,011,496",1,5,
"80,337","3,011,497",1,5,
"80,338","3,011,498",1,5,
"80,339","3,011,499",1,3,
"80,340","3,011,500",1,5,
"80,341","3,011,501",1,4,
"80,342","3,011,502",1,4,
"80,343","3,011,505",1,5,
"80,344","3,011,503",1,4,
"80,345","3,011,504",1,3,
"80,346","3,011,507",1,2,
"80,347","3,011,506",1,2,
"80,348","3,011,508",1,2,
"80,349","3,011,509",1,5,
"80,350","3,011,510",1,2,
"80,351","3,011,511",1,4,
"80,352","3,011,512",1,4,
"80,353","3,011,513",1,2,
"80,354","3,011,514",1,2,
"80,355","3,011,515",1,2,
"80,356","3,011,516",1,4,
"80,357","3,011,517",1,4,
"80,358","3,011,518",1,4,
"80,359","3,011,519",1,8,
"80,360","3,011,520",1,4,
"80,361","3,011,521",1,4,
"80,362","3,011,522",1,2,
"80,363","3,011,523",1,4,
"80,364","3,011,524",1,2,
"80,365","3,011,525",1,2,
"80,366","3,011,526",1,5,
"80,367","3,011,527",1,3,
"80,368","3,011,528",1,4,
"80,369","3,011,529",1,2,
"80,370","3,011,530",1,2,
