OBJECTID,Pole_id,Pole_T_type,Quantity,Note_
129852,120933,2,1,
129853,120932,2,2,
129854,120954,2,2,
129855,120953,1,4,
129856,120952,1,2,
129857,120951,2,1,
129858,120950,2,1,
129859,120949,2,1,
129860,120948,2,1,
129861,120947,2,1,
129862,120987,2,1,
130204,120986,2,1,
130205,120985,2,1,
130206,120984,2,1,
130207,120983,2,1,
130208,120982,2,1,
130209,120980,2,1,
130210,120979,2,1,
130211,120978,2,1,
130212,120977,2,1,
130213,121040,2,4,
130214,121039,2,2,
130215,120998,1,5,
130216,120997,1,6,
130217,120996,1,4,
130218,120995,1,4,
130219,120994,2,2,
130220,121038,2,2,
130221,121037,2,3,
130222,121036,1,2,
130223,121036,1,2,
130224,121035,2,2,
130225,121034,1,2,
130226,121033,1,3,
130227,121032,2,1,
130228,121031,2,2,
130229,121030,1,4,
130230,121029,2,3,
130604,121028,2,3,
130605,121027,2,2,
130606,121026,2,1,
130607,121025,2,1,
130608,121024,2,2,
130609,121023,1,4,
130610,121022,2,1,
130611,121021,1,6,
130612,121020,1,2,
130613,121019,1,5,
130614,121018,1,2,
130615,121017,2,1,
130616,121016,1,5,
130617,121015,1,2,
130618,121014,1,5,
130619,121013,1,2,
130620,121012,1,5,
130621,121011,2,2,
130622,121010,1,5,
130623,121009,1,2,
130624,121008,1,6,
130625,121007,1,4,
130626,121006,1,2,
130627,121005,1,4,
130628,121004,2,4,
130629,121003,1,3,
130630,121002,1,2,
130631,121001,1,1,
130632,121000,1,2,
130633,120999,1,2,
131004,121302,1,1,
131005,121301,1,1,
131006,121300,1,1,
131008,121299,1,1,
131009,121298,1,1,
131404,121701,2,2,
131405,121699,1,4,
131406,121698,2,1,
131407,121697,2,1,
131804,122499,1,16,
131805,122536,2,2,
131806,122535,2,3,
131807,122534,2,2,
131808,122533,1,8,
131809,122532,1,7,
131810,122531,1,8,
131811,122530,1,5,
131812,122529,1,2,
131813,122527,2,4,
131814,122505,2,2,
131815,122504,2,3,
131816,122502,2,3,
131817,122501,2,2,
131818,122500,2,2,
132204,122519,2,1,
132205,122518,2,2,
132206,122517,2,1,
132207,122516,2,1,
132208,122515,2,1,
132209,122514,2,1,
132210,122513,2,3,
132211,122512,2,2,
132212,122511,2,1,
132213,122510,2,1,
132214,122509,1,8,
132215,122509,1,8,
132216,122508,2,2,
132217,122507,2,1,
132218,122506,2,1,
132219,122526,2,1,
132220,122525,2,2,
132221,122524,2,1,
132222,122523,2,1,
132223,122522,1,2,
132224,122521,2,1,
132225,122520,2,1,
132604,122632,2,7,
132605,122498,2,1,
132606,122578,2,2,
132607,122577,2,2,
132608,122576,2,3,
132609,122562,2,1,
132610,122561,2,2,
132611,122560,2,2,
132612,122559,1,2,
132613,122558,2,2,
132614,122557,2,2,
132615,122556,2,1,
132616,122555,2,1,
132617,122554,2,2,
132618,122553,2,2,
132619,122552,2,1,
132620,122551,2,4,
132621,122550,2,2,
132622,122549,2,1,
132623,122548,2,3,
132624,122547,2,2,
132625,122546,2,1,
132626,122545,2,1,
132627,122544,2,1,
132628,122543,2,1,
132631,122540,2,2,
132629,122542,2,2,
132630,122541,2,1,
132632,122539,2,1,
132633,122538,2,1,
132634,122537,2,1,
132635,122575,2,2,
132636,122574,2,2,
132637,122573,2,3,
132638,122572,2,2,
132639,122571,2,3,
133004,122570,2,1,
133005,122569,2,1,
133006,122568,1,4,
133007,122567,2,2,
133008,122566,2,2,
133009,122565,2,3,
133010,122564,2,2,
133011,122563,2,1,
133012,122654,2,2,
133013,122653,2,2,
133014,122652,2,2,
133015,122651,2,2,
133016,122650,2,5,
133017,122649,2,2,
133018,122648,2,2,
133019,122647,1,2,
133020,122646,2,1,
133021,122642,2,2,
133022,122586,2,3,
133023,122585,2,1,
133024,122584,2,3,
133025,122641,2,1,
133026,122640,2,3,
133027,122639,2,1,
133028,122638,2,1,
133029,122637,2,2,
133030,122583,2,1,
133031,122581,1,2,
133032,122580,1,2,
133033,122579,1,2,
133034,122636,2,1,
133035,122635,2,2,
133036,122634,2,1,
133037,122633,2,1,
133038,122631,2,1,
133039,122630,2,2,
133040,122629,2,1,
133041,122628,2,1,
133042,122627,2,2,
133043,122620,1,4,
133044,122619,1,6,
133045,122617,1,4,
133046,122616,1,6,
133047,122626,2,2,
133048,122625,2,1,
133049,122624,2,1,
133050,122623,2,1,
133051,122621,1,3,
133052,122645,1,2,
133053,122645,2,1,
133054,122644,1,3,
133055,122643,2,1,
133056,122897,1,3,
133057,122615,1,3,
133058,122614,1,2,
133059,122607,2,2,
133060,122606,1,1,
133061,122605,2,2,
133062,122604,2,1,
133063,122603,2,1,
133064,122602,1,1,
133065,122601,1,2,
133066,122600,1,1,
133067,122599,2,2,
133068,122598,2,1,
133069,122613,1,3,
133070,122612,1,2,
133071,122611,2,1,
133072,122610,2,1,
133073,122609,2,2,
133074,122608,2,1,
133075,122597,1,3,
133076,122596,1,2,
133077,122595,1,4,
133078,122594,2,1,
133079,122593,1,4,
133080,122592,1,2,
133081,122591,2,1,
133082,122590,1,2,
133083,122589,1,2,
133084,122588,2,1,
133085,122587,1,2,
133086,122902,1,2,
133087,122901,1,7,
94357,4028220,1,5,
94358,4028221,1,3,
94359,4028219,1,4,
94360,4028218,1,6,
94361,4028217,1,6,
94362,4028233,1,6,
94363,4028232,1,7,
94364,4028231,1,7,
94365,4028230,1,6,
94366,4028227,1,5,
94367,4028226,2,2,
94368,4028229,1,5,
94369,4028228,1,3,
94370,4028246,1,3,
94371,4028245,1,6,
94372,4028244,1,6,
94373,4028242,1,1,
94374,4028241,1,4,
94375,4028240,1,6,
94376,4028261,1,4,
94377,4028260,1,1,
94378,4028260,2,1,
94379,4028259,2,1,
94380,4028258,2,3,
94381,4028257,2,3,
94382,4028256,1,8,
94383,4028255,2,5,
94384,4028254,1,8,
94385,4028253,1,5,
94386,4028252,2,3,
94387,4028251,2,4,
94388,4028249,1,1,
94389,4028247,2,2,
94390,4028248,1,1,
94391,4028250,1,4,
94392,4028285,1,1,
94393,4028284,1,9,
94394,4028277,1,1,
94395,4028277,2,1,
94396,4028276,1,2,
94397,4028274,1,3,
94398,4028273,2,3,
94399,4028272,1,1,
94400,4028271,1,1,
94401,4028270,2,1,
94402,4028269,1,4,
94403,4028268,1,4,
99938,99500,2,1,
94405,4028266,2,1,
94406,4028265,1,5,
94407,4028265,2,1,
94408,4028264,1,5,
94409,4028263,1,5,
94410,4028283,1,7,
94411,4028282,1,5,
94412,4028281,1,5,
94413,4028280,1,5,
94414,4028279,1,5,
94415,4028332,1,5,
94416,4028331,1,8,
94417,4028330,1,6,
94418,4028318,1,3,
94419,4028317,1,5,
94420,4028316,1,2,
94421,4028315,1,1,
94422,4028314,1,3,
94423,4028313,1,5,
94424,4028312,1,3,
94425,4028311,2,2,
94426,4028310,2,2,
94427,4028309,1,2,
94428,4028329,1,5,
94429,4028328,1,5,
94430,4028327,1,2,
94431,4028326,2,2,
94432,4028325,2,2,
94433,4028324,1,4,
94434,4028323,1,6,
94435,4028322,1,4,
94436,4028321,1,6,
94437,4028320,1,5,
94438,4028319,1,5,
94439,4028308,2,2,
94440,4028307,2,2,
94441,4028306,1,1,
94442,4028297,1,8,
94443,4028297,2,1,
94444,4028296,1,4,
94445,4028295,1,3,
94446,4028305,1,4,
94447,4028304,1,5,
94448,4028303,1,5,
94449,4028302,1,4,
94450,4028301,1,2,
94451,4028300,1,5,
94452,4028299,1,4,
94453,4028298,1,6,
94454,4028294,2,2,
94455,4028293,2,2,
94456,4028292,2,2,
94457,4028291,1,4,
94458,4028290,1,4,
94459,4028289,1,2,
94460,4028288,1,2,
94461,4028287,2,2,
94462,4028345,1,2,
94463,4028345,2,2,
94464,4028344,1,4,
94465,4028343,1,5,
94466,4028342,1,5,
94467,4028339,1,7,
94468,4028338,1,4,
94469,4028337,1,8,
94470,4028335,1,4,
94471,4028341,1,5,
94472,4028340,1,5,
94473,4028364,1,5,
94474,4028363,1,5,
94475,4028362,1,5,
94476,4028361,1,5,
94477,4028360,1,5,
94478,4028359,1,5,
94479,4028358,1,5,
94480,4028357,1,4,
94481,4028356,1,3,
94482,4028355,1,5,
94483,4028354,1,5,
94484,4028353,1,5,
94485,4028351,2,2,
94486,4028350,2,2,
94487,4028349,2,1,
94488,4028348,2,1,
94489,4028347,2,1,
94490,4028346,2,1,
94491,4028427,1,1,
94492,4028426,1,2,
94493,4028425,1,3,
94494,4028423,1,3,
94495,4028422,1,4,
94496,4028398,1,4,
94497,4028397,1,6,
94498,4028396,1,6,
94499,4028394,1,5,
94500,4028393,1,6,
94501,4028392,1,4,
94502,4028391,1,6,
94503,4028390,1,3,
94504,4028388,1,5,
94505,4028387,1,5,
94506,4028386,1,1,
94507,4028385,1,4,
94508,4028384,2,1,
94509,4028383,1,5,
94510,4028382,1,5,
94511,4028381,1,4,
94512,4028380,1,3,
94513,4028421,1,5,
94514,4028379,1,5,
94515,4028378,1,2,
94516,4028420,1,3,
94517,4028419,1,3,
94518,4028418,1,6,
94519,4028417,1,6,
94520,4028416,1,2,
94521,4028416,2,1,
94522,4028415,2,1,
94523,4028414,1,4,
94524,4028413,1,5,
94525,4028412,1,2,
94526,4028411,1,5,
94527,4028377,2,1,
94528,4028375,1,5,
94529,4028374,1,3,
94530,4028410,2,1,
94531,4028409,2,2,
94532,4028408,1,4,
94533,4028407,2,1,
94534,4028373,2,1,
94535,4028372,2,1,
94536,4028371,2,1,
94537,4028406,2,1,
94538,4028405,2,2,
94539,4028404,2,1,
94540,4028370,2,1,
94541,4028369,2,1,
94542,4028368,2,1,
94543,4028403,2,1,
94544,4028402,2,2,
94545,4028401,2,3,
94546,4028367,2,1,
94547,4028366,2,1,
94548,4028400,2,2,
94549,4028399,2,1,
94550,4028447,2,1,
94551,4028436,2,2,
94552,4028433,1,1,
94553,4028432,1,1,
94554,4028438,2,3,
94555,4028437,2,3,
94556,4028431,1,2,
94557,4028446,1,5,
94558,4028445,1,1,
94559,4028444,1,5,
94560,4028443,1,5,
94561,4028442,1,5,
94562,4028441,1,5,
94563,4028453,1,5,
94564,4028452,1,5,
94565,4028474,1,5,
94566,4028474,2,1,
94567,4028473,1,5,
94568,4028472,1,5,
94569,4028472,2,1,
94570,4028471,1,5,
94571,4028471,2,1,
94572,4028470,1,5,
94573,4028470,2,1,
94574,4028469,1,5,
94575,4028469,2,1,
94576,4028468,2,1,
94577,4028467,2,1,
94578,4028466,2,1,
94579,4028462,1,5,
94580,4028461,1,5,
94581,4028494,1,5,
94582,4028493,2,2,
94583,4028492,1,5,
94584,4028491,1,5,
94585,4028490,1,5,
94586,4028489,1,5,
94587,4028485,1,5,
94588,4028484,1,5,
94589,4028483,1,5,
94590,4028482,1,5,
94591,4028481,1,5,
94592,4028517,1,21,
94593,4028516,1,7,
94594,4028515,1,6,
94595,4028514,2,1,
94596,4028512,2,2,
94597,4028511,2,3,
94598,4028510,2,1,
94599,4028509,2,1,
94600,4028508,2,2,
94601,4028507,2,2,
94602,4028506,2,1,
94603,4028505,2,1,
94604,4028504,2,1,
94605,4028503,2,1,
94606,4028502,2,1,
94607,4028501,1,5,
94608,4028501,2,1,
94609,4028500,1,4,
94610,4028499,1,4,
94611,4028498,1,5,
94612,4028497,2,2,
94613,4028496,2,2,
94614,4028575,2,1,
94615,4028573,1,5,
94616,4028572,1,7,
94617,4028571,1,8,
94618,4028558,1,6,
94619,4028557,1,3,
94620,4028556,1,5,
94621,4028555,1,4,
94622,4028554,1,5,
94623,4028553,1,5,
94624,4028552,1,5,
94625,4028551,1,5,
94626,4028550,1,3,
94627,4028549,1,5,
94628,4028548,1,5,
94629,4028570,1,3,
94630,4028569,1,1,
94631,4028568,1,5,
94632,4028567,1,6,
94633,4028566,1,12,
94634,4028547,1,9,
94635,4028537,2,2,
94636,4028536,2,3,
94637,4028535,1,5,
94638,4028534,1,4,
94639,4028533,1,3,
94640,4028532,1,1,
94641,4028532,2,2,
94642,4028531,1,5,
94643,4028530,1,3,
94644,4028546,1,6,
94645,4028545,1,4,
94646,4028544,1,4,
94647,4028543,1,4,
94648,4028542,1,4,
94649,4028541,1,2,
94650,4028540,1,1,
94651,4028539,1,2,
94652,4028538,1,2,
94653,4028529,1,7,
94654,4028528,1,9,
94655,4028527,1,6,
94656,4028526,1,5,
94657,4028525,1,4,
94658,4028524,1,5,
94659,4028523,2,2,
94660,4028522,1,5,
94661,4028521,1,6,
94662,4028520,1,6,
94663,4028519,1,5,
94664,4028518,1,5,
94665,4028565,1,5,
94666,4028564,1,4,
94667,4028563,1,4,
94668,4028562,1,4,
94669,4028561,1,4,
94670,4028560,1,2,
94671,4028559,1,2,
94672,4028619,1,5,
94673,4028618,1,5,
94674,4028617,1,5,
94675,4028617,2,1,
94676,4028616,1,5,
94677,4028616,2,2,
94678,4028603,1,6,
94679,4028603,2,1,
94680,4028602,1,5,
94681,4028601,1,1,
94682,4028615,1,5,
94683,4028614,1,5,
94684,4028613,1,5,
94685,4028612,1,5,
94686,4028612,2,1,
94687,4028600,2,1,
94688,4028599,2,1,
94689,4028597,1,5,
94690,4028598,2,1,
94691,4028596,2,1,
94692,4028595,1,3,
94693,4028611,1,5,
94694,4028611,2,1,
94695,4028610,1,5,
94696,4028609,1,5,
94697,4028608,1,5,
94698,4028607,2,1,
94699,4028606,1,5,
94700,4028605,1,5,
94701,4028604,1,5,
94702,4028594,1,5,
94703,4028593,1,5,
94704,4028592,1,5,
94705,4028591,1,5,
94706,4028578,1,5,
94707,4028577,1,5,
94708,4028651,1,5,
94709,4028645,1,5,
94710,4028644,1,5,
94711,4028643,1,5,
94712,4028642,1,5,
94713,4028641,1,1,
94714,4028640,1,5,
94715,4028640,2,1,
94716,4028639,1,5,
94717,4028639,2,1,
94718,4028638,1,5,
94719,4028638,2,1,
94720,4028637,1,1,
94721,4028636,1,5,
94722,4028635,1,1,
94723,4028634,1,1,
99939,99499,1,2,
94724,4028633,1,2,
94725,4028632,1,1,
94726,4028630,1,5,
94727,4028630,2,2,
94728,4028629,1,5,
94729,4028628,1,4,
94730,4028624,1,7,
94731,4028623,1,7,
94732,4028622,1,7,
94733,4028627,1,5,
94734,4028627,2,2,
94735,4028626,1,5,
94736,4028625,1,5,
94737,4028656,1,5,
94738,4028662,1,5,
94739,4028661,1,5,
94740,4028660,1,1,
94741,4028659,1,5,
94742,4028658,1,5,
94743,4028655,1,5,
94744,4028675,1,3,
94745,4028674,1,5,
94746,4028674,2,1,
94747,4028673,1,5,
94748,4028673,2,1,
94749,4028672,1,5,
94750,4028671,1,1,
94751,4028668,1,4,
94752,4028667,1,5,
94753,4028678,2,1,
94754,4028680,2,1,
94755,4028679,2,1,
94756,4028699,1,1,
94757,4028698,1,2,
94758,4028697,1,4,
94759,4028712,1,7,
94760,4028711,1,4,
94761,4028710,1,1,
94762,4028710,2,2,
94763,4028709,1,1,
94764,4028709,2,2,
94765,4028707,1,5,
94766,4028706,2,1,
94767,4028705,1,5,
94768,4028705,2,1,
94769,4028704,1,5,
94770,4028704,2,1,
94771,4028703,1,5,
94772,4028702,1,2,
94773,4028717,1,2,
94774,4028728,1,1,
94775,4028728,2,2,
94776,4028722,2,1,
94777,4028721,2,1,
94778,4028720,2,1,
94779,4028727,1,3,
94780,4028725,1,5,
94781,4028725,2,1,
94782,4028724,1,5,
94783,4028723,1,5,
94784,4028718,1,1,
94785,4028719,1,5,
94786,4028719,2,1,
94787,4028768,1,5,
94788,4028767,1,4,
94789,4028766,2,2,
94790,4028763,2,2,
94791,4028762,1,1,
94792,4028761,1,1,
94793,4028760,1,1,
94794,4028759,1,1,
94795,4028758,1,2,
94796,4028757,1,1,
94797,4028756,1,1,
94798,4028755,1,1,
94799,4028754,1,2,
94800,4028753,1,2,
94801,4028751,1,3,
94802,4028764,1,2,
94803,4028746,1,4,
94804,4028750,1,1,
94805,4028749,1,5,
94806,4028748,1,4,
94807,4028744,1,5,
94808,4028743,1,4,
94809,4028742,1,4,
94810,4028741,1,2,
94811,4028741,2,1,
94812,4028740,1,5,
94813,4028740,2,1,
94814,4028739,1,3,
94815,4028738,1,2,
94816,4028737,1,4,
94817,4028736,1,4,
94818,4028735,1,5,
94819,4028734,1,1,
94820,4028733,1,5,
94821,4028733,2,3,
94822,4028732,1,5,
94823,4028731,1,4,
94824,4028730,2,1,
94825,4028773,1,8,
94826,4028772,1,7,
94827,4028771,1,1,
94828,4028776,2,2,
94829,4028775,1,7,
94830,4028774,1,9,
94831,4028770,1,1,
94832,4028769,1,2,
94833,4028769,2,2,
94834,4028885,1,5,
94835,4028833,1,5,
94836,4028832,1,5,
94837,4028831,1,5,
94838,4028827,1,1,
94839,4028827,2,1,
94840,4028826,2,1,
94841,4028825,1,8,
94842,4028806,1,6,
94843,4028795,1,1,
94844,4028794,1,1,
94845,4028824,1,8,
94846,4028793,1,1,
94847,4028792,1,1,
94848,4028805,1,4,
94849,4028804,1,6,
94850,4028803,1,5,
94851,4028802,1,2,
94852,4028801,1,2,
94853,4028800,1,5,
94854,4028799,1,3,
94855,4028798,1,4,
94856,4028797,1,2,
94857,4028796,1,1,
94858,4028821,1,7,
94859,4028820,1,3,
94860,4028819,1,3,
94861,4028823,1,5,
94862,4028822,1,1,
94863,4028791,2,2,
94864,4028790,1,3,
94865,4028789,1,1,
94866,4028788,1,1,
94867,4028787,1,6,
94868,4028786,1,4,
94869,4028785,1,2,
94870,4028818,1,2,
94871,4028817,1,4,
94872,4028781,1,1,
94873,4028780,1,2,
94874,4028779,1,1,
94875,4028779,2,1,
94876,4028784,2,2,
94877,4028783,2,2,
94878,4028782,2,2,
94879,4028778,2,1,
94880,4028816,1,1,
94881,4028813,1,2,
94882,4028812,1,1,
94883,4028811,1,1,
94884,4028810,1,2,
94885,4028809,1,3,
94886,4028815,1,1,
94887,4028842,1,1,
94888,4028838,1,5,
94889,4028837,1,1,
94890,4028836,1,5,
94891,4028835,1,5,
94892,4028834,2,2,
94893,4028845,2,1,
94894,4028844,2,1,
94895,4028860,2,6,
94896,4028859,2,6,
94897,4028858,2,6,
94898,4028884,2,1,
94899,4028883,1,5,
94900,4028861,2,5,
94901,4028882,1,4,
94902,4028881,1,8,
94903,4028880,1,4,
94904,4028879,1,5,
94905,4028878,1,4,
94906,4028877,1,4,
94907,4028876,1,5,
94908,4028875,1,5,
94909,4028857,2,4,
94910,4028856,1,5,
94911,4028855,2,2,
94912,4028854,1,4,
94913,4028853,2,2,
94914,4028851,1,3,
94915,4028850,1,5,
94916,4028874,1,5,
94917,4028873,1,4,
94918,4028869,1,5,
94919,4028868,1,5,
94920,4028867,1,5,
94921,4028872,1,5,
94922,4028871,1,9,
94923,4028846,2,3,
94924,4028866,1,6,
94925,4028865,1,6,
94926,4028849,2,3,
94927,4028848,2,2,
94928,4028847,2,3,
94929,4028864,2,2,
94930,4028863,1,5,
94931,4028862,2,2,
94932,4028830,1,5,
94933,4028829,1,5,
94934,4028828,1,5,
94935,2036750,1,10,
94936,2036751,1,11,
94937,2036752,1,3,
94938,2036754,1,10,
94939,2036755,2,5,
94940,2036756,2,5,
94941,2036757,2,5,
94942,2036758,2,2,
94943,2036759,2,1,
94944,2036760,2,1,
94945,2036761,2,2,
94946,2036765,1,4,
94947,2036766,1,4,
94948,2036767,1,4,
94949,2036762,1,3,
94950,2036763,1,6,
94951,2036764,1,4,
94952,2036771,1,4,
94953,2036772,1,4,
94954,2036773,1,4,
94955,2036768,1,4,
94956,2036769,1,4,
94957,2036770,1,4,
94958,2036774,1,3,
94959,2036775,1,5,
94960,2036776,1,5,
94961,2036777,1,5,
94962,2036787,2,1,
94963,2036786,2,1,
94964,2036782,2,1,
94965,2036781,2,1,
94966,2036780,2,1,
94967,2036785,2,1,
94968,2036784,2,1,
94969,2036783,2,1,
94970,2036779,2,1,
94971,2036778,2,1,
94972,2036788,2,1,
94973,2036789,2,1,
94974,2036790,2,1,
94975,2036791,2,1,
94976,2036795,2,1,
94977,2036796,2,1,
94978,2036797,2,1,
94979,2036792,2,1,
94980,2036793,2,1,
94981,2036794,2,1,
94982,2036809,2,1,
94983,2036808,2,1,
94984,2036807,2,1,
94985,2036798,2,1,
94986,2036799,2,1,
94987,2036810,2,1,
94988,2036804,2,1,
94989,2036803,2,1,
94990,2036802,2,1,
94991,2089280,2,1,
94992,2036806,2,1,
94993,2036805,2,1,
94994,2036801,2,1,
94995,2036800,2,1,
94996,2036811,1,3,
94997,2036812,1,4,
94998,2036813,1,4,
94999,2036814,1,4,
95000,2036818,1,4,
95001,2036819,1,4,
95002,2036820,1,4,
95003,2036815,1,4,
95004,2036816,1,4,
95005,2036817,1,4,
95006,2036836,1,5,
95007,2036835,1,5,
95008,2036834,1,5,
95009,2036821,1,5,
95010,2036822,1,4,
95011,2036823,2,3,
95012,2036830,1,5,
95013,2036829,1,4,
95014,2036828,1,4,
95015,2036833,1,5,
95016,2036832,1,5,
95017,2036831,1,5,
95018,2036827,1,4,
95019,2036826,1,4,
95020,2036825,1,4,
95021,2036824,1,4,
95022,2036837,2,1,
95023,2036838,2,1,
95024,2036839,2,1,
95025,2036840,2,1,
95026,2036841,2,1,
95027,2036842,2,1,
95028,2036843,2,1,
95029,2036844,2,1,
95030,2036845,2,1,
95031,2036846,2,1,
95032,2036847,2,2,
95033,2036848,2,1,
95034,2036849,2,1,
95035,2036850,2,1,
95036,2036851,2,1,
95037,2036852,2,1,
95038,2036853,2,1,
95039,2036854,2,1,
95040,2036855,2,1,
95041,2036856,2,1,
95042,2036860,2,1,
95043,2036861,2,1,
95044,2036857,2,1,
95045,2036858,1,2,
95046,2036859,1,2,
95047,2036880,2,4,
95048,2036881,2,4,
95049,2036882,1,12,
95050,2036879,1,6,
95051,2036878,1,4,
95052,2036877,1,5,
95053,2036876,1,4,
95054,2036872,1,4,
95055,2036871,1,4,
95056,2036870,1,4,
95057,2036875,1,5,
95058,2036874,1,4,
95059,2036873,1,4,
95060,2036866,3,2,
95061,2036865,1,4,
95062,2036864,1,3,
95063,2036869,3,2,
95064,2036868,1,4,
95065,2036867,3,2,
95066,2036884,1,4,
95067,2036885,1,4,
95068,2036886,1,4,
95069,2036863,2,2,
95070,2036862,2,1,
95071,2036883,1,2,
95072,2036883,2,1,
95073,2036890,1,3,
95074,2036891,1,4,
95075,2036892,1,3,
95076,2036887,1,4,
95077,2036888,1,3,
95078,2036889,2,1,
95079,2036896,1,4,
95080,2036897,1,4,
95081,2036898,1,4,
95082,2036893,1,4,
95083,2036894,1,4,
95084,2036895,1,4,
95085,2036899,2,1,
95086,2036900,2,2,
95087,2036901,2,1,
95088,2036902,1,11,
95089,2036903,1,5,
95090,2036904,1,5,
95091,2036908,1,5,
95092,2036909,1,5,
95093,2036910,1,5,
95094,2036905,1,5,
95095,2036906,1,5,
95096,2036907,1,5,
95097,2036911,1,5,
95098,2036912,1,5,
95099,2036913,1,5,
95100,2036914,1,5,
95101,2036915,1,5,
95102,2036916,1,5,
95103,2036920,1,5,
95104,2036921,1,5,
95105,2036922,1,5,
95106,2036917,1,5,
95107,2036918,2,1,
95108,2036919,1,5,
95109,2036926,1,5,
95110,2036927,1,5,
95111,2036928,1,5,
95112,2036924,1,5,
95113,2036923,1,5,
95114,2036925,1,5,
95115,2036932,1,5,
95116,2036933,1,5,
95117,2036934,1,5,
95118,2036929,1,5,
95119,2036930,1,5,
95120,2036931,1,5,
95121,2036938,1,5,
95122,2036939,1,5,
95123,2036940,1,5,
95124,2036935,1,5,
95125,2036936,1,5,
95126,2036937,1,5,
95127,2036944,2,1,
95128,2036945,2,1,
95129,2036946,2,1,
95130,2036941,2,1,
95131,2036942,2,1,
95132,2036943,2,1,
95133,2036950,2,1,
95134,2036951,2,1,
95135,2036947,2,1,
95136,2036948,2,1,
95137,2036949,2,1,
95138,89485,1,1,
95538,89889,1,1,
95539,89888,1,1,
95540,89887,1,1,
95541,89886,1,1,
95938,4026740,2,1,
95939,4026742,2,1,
95940,4026743,2,1,
95941,4026741,2,1,
95942,4026744,2,1,
96338,91484,1,1,
96339,91485,1,1,
96340,91486,1,1,
96341,91487,1,1,
96342,91488,1,1,
96343,91489,1,1,
96344,91490,1,1,
96345,91491,1,1,
96346,91503,1,1,
96347,91502,1,1,
96348,91501,1,1,
96349,91500,1,1,
96350,91499,1,1,
96351,91498,1,1,
96352,91497,1,1,
96353,91496,1,1,
96354,91495,1,1,
96355,91494,1,1,
96356,91493,1,1,
96357,91492,1,1,
96358,91505,1,1,
96359,91509,1,1,
96360,91510,1,1,
96361,91511,1,1,
96362,91514,1,1,
96363,91513,1,1,
96738,95484,1,1,
96739,95486,1,1,
97138,96284,1,1,
97139,96285,1,1,
97140,96286,1,1,
97141,96287,1,1,
97142,96297,1,1,
97143,96296,1,1,
97144,96295,1,1,
97538,97096,1,1,
97539,97097,1,1,
97938,97484,1,1,
97939,97485,1,1,
98338,98296,1,1,
98339,98295,1,3,
98340,98293,1,4,
98341,98290,1,1,
98342,98292,1,1,
98343,98291,1,1,
98738,99084,1,1,
98739,99085,2,2,
98740,99086,2,1,
98741,99087,2,1,
98742,99088,2,1,
98743,99089,2,1,
98744,99090,2,1,
98745,99091,2,1,
99138,99508,1,1,
99139,99486,2,1,
99538,99505,1,5,
99539,99503,1,5,
99540,99503,2,2,
99940,99498,1,4,
99942,99494,1,2,
99943,99493,1,4,
99944,99492,1,4,
99945,99492,3,2,
99946,99489,1,1,
99947,99487,1,4,
100338,100313,2,1,
100339,100311,1,5,
100340,100307,1,5,
101144,101913,2,1,
101145,101912,2,2,
101146,101911,2,2,
101147,101910,2,2,
101148,101909,2,2,
101149,101908,2,2,
101150,101907,2,2,
101151,101906,2,2,
101152,101905,2,2,
101153,101904,2,2,
101154,101903,2,1,
101155,101902,2,1,
101156,101901,1,1,
101157,101900,1,4,
101158,101899,1,4,
101159,101898,1,3,
101160,101935,2,2,
101161,101934,1,3,
101162,101933,1,2,
101163,101932,1,2,
101164,101931,1,2,
101165,101930,1,4,
101166,101929,1,2,
101167,101897,1,1,
101168,101896,1,2,
101169,101895,1,5,
101170,101894,1,4,
101171,101893,1,6,
101172,101892,1,5,
101173,101891,1,3,
101174,101890,1,2,
101175,101889,1,4,
101176,101888,1,5,
101177,101887,1,5,
101178,101886,1,2,
101179,101885,1,3,
101180,101928,1,3,
101181,101927,2,1,
101182,101926,1,7,
101183,101925,1,2,
101185,101923,1,3,
101188,101920,1,2,
101184,101924,1,5,
101186,101922,1,3,
101187,101921,1,3,
101189,101919,1,4,
101190,101918,1,5,
101191,101917,1,2,
101538,102762,1,30,
101539,102765,1,5,
101938,102765,1,5,
101939,102764,1,4,
101940,102763,1,3,
101941,102761,1,4,
101942,102761,2,2,
101943,102760,2,3,
101944,102751,1,1,
101945,102750,1,3,
101946,102759,1,3,
101947,102758,1,3,
101948,102757,1,5,
101949,102756,1,3,
101950,102749,1,2,
101951,102745,1,2,
101952,102755,2,2,
101953,102754,1,2,
101954,102753,2,1,
101955,102752,1,1,
101956,102748,1,3,
101957,102747,1,2,
101958,102744,2,2,
101961,102741,2,2,
101959,102743,2,1,
101962,102740,1,8,
101960,102742,2,2,
101963,102739,1,6,
101964,102738,1,1,
102338,102728,1,3,
102339,102727,1,5,
102340,102726,1,6,
102341,102725,1,5,
102342,102724,2,2,
102343,102737,2,2,
102344,102736,2,2,
102345,102735,1,5,
102346,102734,1,3,
102347,102733,2,2,
102348,102732,1,7,
102349,102731,1,1,
102350,102729,1,3,
102351,102723,1,5,
102352,102722,1,5,
102355,102720,1,10,
102354,102721,1,6,
102356,102719,1,8,
102357,102718,1,7,
102358,102717,1,12,
102359,102716,1,7,
102360,102715,2,1,
102361,102714,1,2,
102362,102713,1,3,
102363,102712,1,2,
102364,102711,1,3,
102365,102710,2,2,
